customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,customer_segment
96815,Thabo,Molefe,33,Limpopo,Tzaneen,Employed,20023.85,2023-06-15,2023,6,15,3,6.0,2709.12,451.52,889.33,Middle Income
96816,Anele,Khumalo,20,Limpopo,Tzaneen,Employed,20683.21,2022-12-20,2022,12,20,1,,,,,Middle Income
96817,Anele,Adams,30,Free State,Bethlehem,Employed,77328.51,2021-11-28,2021,11,28,6,6.0,8114.64,1352.44,3905.19,Very High Income
96818,Emma,Mthembu,30,Gauteng,Soweto,Employed,23094.21,2022-10-29,2022,10,29,5,10.0,6241.05,624.105,1833.91,Middle Income
96819,Sophia,Mahlangu,26,Kwazulu-Natal,Pietermaritzburg,Self-employed,23608.55,2017-05-22,2017,5,22,0,56.0,46293.18,826.6639285714285,4195.87,Middle Income
96820,Bongani,Dlamini,54,Western Cape,Paarl,Employed,21389.83,2023-01-30,2023,1,30,0,,,,,Middle Income
96821,Anele,Sithole,52,North West,Mahikeng,Self-employed,17960.49,2019-08-09,2019,8,9,4,14.0,9567.1,683.3642857142858,1348.62,Middle Income
96822,Amahle,Adams,52,Gauteng,Johannesburg,Student,49155.44,2020-10-29,2020,10,29,3,,,,,High Income
96823,Bongani,Mokoena,31,Eastern Cape,East London,Employed,11754.58,2016-09-13,2016,9,13,1,32.0,461151.25,14410.9765625,427277.63,Middle Income
96824,Sipho,Jacobs,53,Kwazulu-Natal,Richards Bay,Retired,51896.1,2020-09-15,2020,9,15,1,7.0,5911.61,844.5157142857142,1750.46,High Income
96825,Nomsa,Khumalo,34,Western Cape,Cape Town,Employed,22405.45,2019-01-23,2019,1,23,2,35.0,342477.14,9785.061142857145,290716.7,Middle Income
96826,Nomsa,Pillay,44,Eastern Cape,East London,Self-employed,46999.27,2015-07-03,2015,7,3,4,6.0,6622.53,1103.755,2071.16,High Income
96827,Sibusiso,Khumalo,53,Gauteng,Soweto,Employed,10553.16,2012-11-28,2012,11,28,2,5.0,2071.24,414.24799999999993,640.66,Middle Income
96828,Anele,Van Wyk,22,Eastern Cape,Gqeberha,Nan,14485.03,2013-10-15,2013,10,15,1,15.0,11437.92,762.528,1811.02,Middle Income
96829,Sophia,Mahlangu,33,Limpopo,Thohoyandou,Employed,9714.34,2024-10-05,2024,10,5,5,7.0,5347.88,763.9828571428571,2910.86,Low Income
96830,Ayanda,Naidoo,47,Gauteng,Midrand,Self-employed,42281.18,2015-03-17,2015,3,17,1,7.0,5117.04,731.0057142857142,1525.06,High Income
96831,Mia,Mabena,33,Mpumalanga,Emalahleni,Employed,17683.75,2025-10-28,2025,10,28,1,6.0,6541.110000000001,1090.1850000000002,3017.38,Middle Income
96832,Sophia,Botha,45,Gauteng,Midrand,Employed,14974.31,2023-02-23,2023,2,23,3,19.0,52694.78,2773.4094736842103,25959.0,Middle Income
96833,Sophia,Ndlovu,23,Gauteng,Soweto,Employed,24871.57,2021-09-21,2021,9,21,1,7.0,11960.12,1708.5885714285716,8197.17,Middle Income
96834,Oliver,Sithole,38,Mpumalanga,Emalahleni,Student,136874.52,2022-02-14,2022,2,14,0,18.0,-971715.34,-53984.18555555555,8669.74,Very High Income
96835,Amahle,Mahlangu,61,Eastern Cape,Gqeberha,Employed,8525.27,2025-02-13,2025,2,13,3,,,,,Low Income
96836,Amelia,Mthembu,33,Kwazulu-Natal,Pietermaritzburg,Employed,16784.16,2024-09-27,2024,9,27,4,7.0,5316.49,759.4985714285714,2480.96,Middle Income
96837,Nomsa,Mabena,34,Gauteng,Johannesburg,Employed,37526.32,2018-12-17,2018,12,17,0,,,,,High Income
96838,Ava,Dlamini,57,Western Cape,Paarl,Employed,17669.35,2024-05-12,2024,5,12,6,,,,,Middle Income
96839,Liam,Botha,46,Eastern Cape,Gqeberha,Employed,19268.93,2015-10-27,2015,10,27,1,20.0,382685.18,19134.259,347664.04,Middle Income
96840,Oliver,Pillay,28,Gauteng,Johannesburg,Employed,51547.69,2016-08-20,2016,8,20,5,9.0,27756.36,3084.04,17364.7,High Income
96841,Anele,Mahlangu,21,Western Cape,Stellenbosch,Employed,48369.87,2012-06-24,2012,6,24,6,10.0,8876.98,887.698,2321.74,High Income
96842,Ayanda,Nkosi,41,Western Cape,George,Student,20077.81,2019-07-15,2019,7,15,0,4.0,5803.15,1450.7875,2299.08,Middle Income
96843,Emma,Pillay,36,Western Cape,Stellenbosch,Employed,20896.69,2018-04-21,2018,4,21,5,4.0,4144.69,1036.1725,2433.97,Middle Income
96844,Amelia,Khumalo,43,Kwazulu-Natal,Richards Bay,Employed,17945.42,2017-08-14,2017,8,14,0,,,,,Middle Income
96845,Oliver,Mokoena,32,Limpopo,Thohoyandou,Student,11337.71,2025-09-15,2025,9,15,0,,,,,Middle Income
96846,Sophia,Mahlangu,33,Free State,Bloemfontein,Employed,13047.77,2017-03-13,2017,3,13,0,12.0,5450.44,454.2033333333333,1024.82,Middle Income
96847,Mia,Mokoena,60,Gauteng,Soweto,Employed,40501.76,2013-02-11,2013,2,11,0,28.0,27022.58,965.0921428571428,4176.71,High Income
96848,Nomsa,Pillay,24,Eastern Cape,Mthatha,Employed,12580.08,2025-02-26,2025,2,26,2,8.0,17073.61,2134.20125,4772.62,Middle Income
96849,Zanele,Molefe,45,North West,Rustenburg,Student,19826.08,2016-10-02,2016,10,2,6,6.0,6239.360000000001,1039.8933333333334,1900.72,Middle Income
96850,Lerato,Jacobs,32,Limpopo,Tzaneen,Employed,12025.0,2012-09-19,2012,9,19,2,13.0,10444.35,803.4115384615385,2934.08,Middle Income
96851,Bongani,Dlamini,37,Kwazulu-Natal,Durban,Self-employed,30431.44,2024-10-18,2024,10,18,4,,,,,High Income
96852,Ava,Pillay,20,Free State,Bethlehem,Employed,9716.82,2014-12-25,2014,12,25,3,,,,,Low Income
96853,Mia,Botha,18,Gauteng,Midrand,Employed,29975.62,2024-09-29,2024,9,29,6,22.0,21226.43,964.8377272727272,2696.99,Middle Income
96854,Mia,Jacobs,55,Free State,Bloemfontein,Employed,22431.18,2018-04-15,2018,4,15,6,,,,,Middle Income
96855,Zanele,Khumalo,40,Gauteng,Soweto,Student,49371.58,2022-03-03,2022,3,3,3,,,,,High Income
96856,Nomsa,Naidoo,38,Gauteng,Soweto,Self-employed,17432.52,2025-06-10,2025,6,10,1,15.0,14197.47,946.498,4644.47,Middle Income
96857,Thabo,Mokoena,44,Kwazulu-Natal,Pietermaritzburg,Employed,0.0,2021-06-03,2021,6,3,3,,,,,
96858,Naledi,Molefe,49,Kwazulu-Natal,Pietermaritzburg,Unemployed,6322.13,2020-03-14,2020,3,14,5,7.0,10308.21,1472.6014285714286,5223.1,Low Income
96859,Sophia,Jacobs,21,Kwazulu-Natal,Richards Bay,Employed,13679.17,2013-07-15,2013,7,15,0,27.0,20280.63,751.1344444444445,2908.3,Middle Income
96860,Anele,Adams,40,Limpopo,Thohoyandou,Employed,25514.3,2020-09-24,2020,9,24,3,18.0,18835.25,1046.4027777777778,3954.47,Middle Income
96861,Sophia,Molefe,53,Gauteng,Pretoria,Unemployed,34784.08,2016-08-27,2016,8,27,5,3.0,1394.85,464.95,1170.1,High Income
96862,Ava,Mokoena,49,Mpumalanga,Mbombela,Employed,23840.25,2013-01-24,2013,1,24,3,13.0,7607.55,585.1961538461538,1439.79,Middle Income
96863,Sophia,Jacobs,30,Western Cape,Cape Town,Employed,13750.63,2024-01-17,2024,1,17,2,,,,,Middle Income
96864,Oliver,Sithole,33,Gauteng,Johannesburg,Self-employed,28605.91,2018-03-31,2018,3,31,5,19.0,22222.48,1169.6042105263157,8481.16,Middle Income
96865,Noah,Pillay,44,Northern Cape,Kuruman,Employed,5565.98,2023-09-08,2023,9,8,4,21.0,21446.620000000003,1021.2676190476192,4180.64,Low Income
96866,Liam,Botha,37,Free State,Bloemfontein,Employed,28323.82,2015-10-06,2015,10,6,1,,,,,Middle Income
96867,Noah,Nkosi,50,Gauteng,Soweto,Employed,119611.78,2016-06-28,2016,6,28,1,28.0,20431.38,729.6921428571429,4406.0,Very High Income
96868,Nomsa,Naidoo,33,Kwazulu-Natal,Pietermaritzburg,Retired,41276.42,2022-12-04,2022,12,4,6,,,,,High Income
96869,Mia,Mokoena,46,Western Cape,George,Self-employed,32597.18,2016-09-28,2016,9,28,2,7.0,7356.769999999999,1050.9671428571428,2311.25,High Income
96870,Lucas,Naidoo,28,Kwazulu-Natal,Pietermaritzburg,Self-employed,17695.59,2024-08-22,2024,8,22,3,8.0,7292.76,911.595,2785.44,Middle Income
96871,Zanele,Mokoena,37,Northern Cape,Kuruman,Employed,16353.56,2013-05-09,2013,5,9,3,17.0,20976.39,1233.905294117647,4291.0,Middle Income
96872,Oliver,Ndlovu,46,Eastern Cape,Gqeberha,Retired,54136.29,2020-02-26,2020,2,26,2,,,,,High Income
96873,Sibusiso,Dlamini,19,Kwazulu-Natal,Pietermaritzburg,Student,11841.24,2019-06-01,2019,6,1,5,17.0,29365.78,1727.3988235294116,9558.22,Middle Income
96874,Sibusiso,Mokoena,41,Limpopo,Polokwane,Employed,6256.07,2024-09-22,2024,9,22,6,31.0,27319.13,881.262258064516,4774.15,Low Income
96875,Amahle,Mokoena,35,Kwazulu-Natal,Durban,Employed,14006.51,2024-09-20,2024,9,20,4,24.0,29434.37,1226.4320833333334,3156.94,Middle Income
96876,Naledi,Mabena,33,Eastern Cape,Mthatha,Employed,18120.95,2022-05-29,2022,5,29,6,17.0,20421.19,1201.2464705882353,4541.92,Middle Income
96877,Lerato,Mahlangu,46,Gauteng,Pretoria,Self-employed,16977.9,2012-05-30,2012,5,30,2,,,,,Middle Income
96878,Sipho,Nkosi,44,Kwazulu-Natal,Durban,Retired,23607.34,2017-05-10,2017,5,10,2,,,,,Middle Income
96879,Noah,Dlamini,51,Free State,Welkom,Retired,19449.78,2018-06-10,2018,6,10,6,26.0,33755.84,1298.3015384615385,7341.08,Middle Income
96880,Nomsa,Mahlangu,25,Kwazulu-Natal,Richards Bay,Employed,20154.17,2020-04-06,2020,4,6,0,34.0,36980.74,1087.6688235294116,9604.3,Middle Income
96881,Amahle,Adams,44,Gauteng,Pretoria,Employed,3549.44,2024-10-22,2024,10,22,1,51.0,-959346.28,-18810.711372549016,2833.86,Low Income
96882,Lerato,Mokoena,45,Gauteng,Pretoria,Employed,57557.23,2023-03-23,2023,3,23,3,22.0,37771.97,1716.907727272727,18610.55,High Income
96883,Ethan,Jacobs,18,Gauteng,Pretoria,Retired,10729.2,2014-06-04,2014,6,4,2,,,,,Middle Income
96884,Ethan,Jacobs,31,Mpumalanga,Secunda,Self-employed,34429.39,2019-06-04,2019,6,4,1,6.0,2526.31,421.0516666666667,794.46,High Income
96885,Sipho,Williams,33,Gauteng,Pretoria,Employed,16637.7,2025-10-23,2025,10,23,3,,,,,Middle Income
96886,Thabo,Ndlovu,37,Eastern Cape,East London,Unemployed,41251.39,2013-09-29,2013,9,29,6,,,,,High Income
96887,Lucas,Dlamini,29,Free State,Bloemfontein,Self-employed,14383.45,2016-10-18,2016,10,18,1,,,,,Middle Income
96888,Naledi,Dlamini,41,Gauteng,Soweto,Employed,10501.66,2025-11-08,2025,11,8,5,32.0,34565.64,1080.17625,5275.91,Middle Income
96889,Liam,Molefe,48,Gauteng,Pretoria,Employed,21532.3,2013-10-10,2013,10,10,3,5.0,13497.46,2699.492,7888.65,Middle Income
96890,Sophia,Sithole,32,Gauteng,Pretoria,Employed,14825.48,2023-01-06,2023,1,6,4,,,,,Middle Income
96891,Bongani,Mabena,28,Kwazulu-Natal,Pietermaritzburg,Employed,103562.0,2021-12-04,2021,12,4,5,,,,,Very High Income
96892,Oliver,Mahlangu,49,Gauteng,Midrand,Unemployed,44869.57,2016-09-23,2016,9,23,4,,,,,High Income
96893,Emma,Mabena,18,Gauteng,Midrand,Unemployed,21229.37,2017-10-28,2017,10,28,5,35.0,47889.86,1368.2817142857143,6266.84,Middle Income
96894,Naledi,Sithole,56,Gauteng,Pretoria,Employed,7010.79,2021-07-19,2021,7,19,0,,,,,Low Income
96895,Amelia,Mokoena,38,Western Cape,Paarl,Self-employed,11042.58,2022-12-06,2022,12,6,1,7.0,12897.76,1842.537142857143,3259.26,Middle Income
96896,Lucas,Sithole,26,Western Cape,Cape Town,Unemployed,19119.79,2015-12-24,2015,12,24,3,9.0,10068.5,1118.7222222222222,2666.38,Middle Income
96897,Noah,Sithole,49,Western Cape,Paarl,Employed,10842.91,2019-02-26,2019,2,26,1,6.0,5286.71,881.1183333333333,2133.2,Middle Income
96898,Bongani,Khumalo,61,Mpumalanga,Emalahleni,Employed,15394.37,2015-10-09,2015,10,9,4,,,,,Middle Income
96899,Bongani,Molefe,21,Mpumalanga,Secunda,Employed,21651.66,2022-04-11,2022,4,11,0,30.0,50922.76,1697.4253333333334,8685.23,Middle Income
96900,Oliver,Botha,33,Kwazulu-Natal,Richards Bay,Self-employed,33449.37,2016-01-07,2016,1,7,3,9.0,10213.53,1134.8366666666666,4299.83,High Income
96901,Ethan,Botha,49,Western Cape,Stellenbosch,Employed,22615.81,2016-05-06,2016,5,6,4,22.0,29009.14,1318.5972727272726,9420.11,Middle Income
96902,Nomsa,Dlamini,27,Kwazulu-Natal,Richards Bay,Student,86481.18,2022-01-31,2022,1,31,0,6.0,3802.3,633.7166666666666,2137.44,Very High Income
96903,Lucas, Mahlangu ,35,Mpumalanga,Mbombela,Employed,16819.95,2014-04-21,2014,4,21,0,4.0,2928.56,732.14,1220.73,Middle Income
96904,Bongani,Botha,26,Limpopo,Thohoyandou,Employed,12710.95,2018-12-12,2018,12,12,2,15.0,16720.24,1114.6826666666668,7993.84,Middle Income
96905,Naledi,Pillay,34,Kwazulu-Natal,Richards Bay,Employed,29782.52,2014-10-31,2014,10,31,4,16.0,12385.65,774.103125,3955.02,Middle Income
96906,Bongani,Mahlangu,44,Western Cape,Cape Town,Employed,34752.79,2025-05-17,2025,5,17,5,6.0,5282.25,880.375,2974.82,High Income
96907,Bongani,Mabena,35,Gauteng,Midrand,Employed,38129.89,2012-06-22,2012,6,22,4,12.0,8675.18,722.9316666666667,1564.8,High Income
96908,Naledi, Pillay ,31,Northern Cape,Kuruman,Employed,71417.88,2012-08-11,2012,8,11,5,8.0,9390.81,1173.85125,2674.14,Very High Income
96909,Noah,Botha,24,Limpopo,Polokwane,Employed,37958.35,2018-11-12,2018,11,12,0,6.0,12887.6,2147.933333333333,6331.91,High Income
96910,Ethan,Nkosi,22,Eastern Cape,Mthatha,Employed,22117.73,2018-08-05,2018,8,5,6,14.0,13769.14,983.51,3495.92,Middle Income
96911,Bongani,Molefe,40,Gauteng,Pretoria,Retired,70894.13,2015-09-04,2015,9,4,4,34.0,21140.06,621.7664705882353,3267.14,Very High Income
96912,Noah,Pillay,37,Gauteng,Midrand,Employed,12928.74,2016-11-08,2016,11,8,1,,,,,Middle Income
96913,Bongani,Mokoena,53,Kwazulu-Natal,Richards Bay,Student,17729.32,2018-11-07,2018,11,7,2,8.0,12652.17,1581.52125,5037.67,Middle Income
96914,Kabelo,Mthembu,48,Gauteng,Johannesburg,Self-employed,14084.0,2025-08-01,2025,8,1,4,20.0,21460.86,1073.043,7048.33,Middle Income
96915,Ava,Dlamini,63,Gauteng,Johannesburg,Self-employed,14008.36,2013-02-26,2013,2,26,1,13.0,16061.1,1235.4692307692308,9669.88,Middle Income
96916,Amelia,Van Wyk,32,Limpopo,Thohoyandou,Retired,9883.54,2017-07-02,2017,7,2,6,,,,,Low Income
96917,Kabelo,Nkosi,35,Gauteng,Soweto,Employed,21285.56,2024-01-14,2024,1,14,6,26.0,23458.24,902.24,3516.69,Middle Income
96918,Lucas,Mabena,40,Gauteng,Soweto,Student,38960.86,2023-06-29,2023,6,29,3,12.0,19143.65,1595.3041666666668,7736.61,High Income
96919,Sibusiso,Naidoo,54,Gauteng,Johannesburg,Employed,16235.9,2024-09-03,2024,9,3,1,8.0,5708.490000000001,713.5612500000001,2501.02,Middle Income
96920,Liam,Mokoena,54,Mpumalanga,Emalahleni,Self-employed,15942.15,2018-08-11,2018,8,11,5,2.0,231.47,115.735,231.47,Middle Income
96921,Mia,Mokoena,59,Western Cape,Stellenbosch,Employed,8149.93,2017-06-10,2017,6,10,5,16.0,16038.75,1002.421875,2694.82,Low Income
96922,Ayanda,Molefe,47,Kwazulu-Natal,Durban,Self-employed,29545.87,2015-10-08,2015,10,8,3,5.0,2249.86,449.972,605.31,Middle Income
96923,Ava,Pillay,39,North West,Klerksdorp,Nan,12960.67,2023-07-19,2023,7,19,2,,,,,Middle Income
96924,Anele,Molefe,43,Mpumalanga,Emalahleni,Retired,13178.42,2019-08-15,2019,8,15,3,23.0,54358.46000000001,2363.4113043478264,17125.47,Middle Income
96925,Zanele,Pillay,36,Eastern Cape,East London,Self-employed,23214.92,2022-08-21,2022,8,21,6,,,,,Middle Income
96926,Kabelo,Mokoena,53,Eastern Cape,Mthatha,Employed,19342.0,2016-02-15,2016,2,15,0,38.0,39920.95,1050.5513157894736,6695.37,Middle Income
96927,Kabelo,Sithole,41,Eastern Cape,Gqeberha,Retired,17592.55,2020-02-17,2020,2,17,0,9.0,8091.719999999999,899.0799999999999,2266.99,Middle Income
96928,Sibusiso,Van Wyk,46,Gauteng,Pretoria,Employed,66129.5,2021-07-08,2021,7,8,3,15.0,13477.67,898.5113333333334,2642.69,Very High Income
96929,Ethan,Mabena,29,Western Cape,Cape Town,Retired,26510.71,2023-01-23,2023,1,23,0,25.0,24605.8,984.232,6136.02,Middle Income
96930,Liam,Pillay,50,Western Cape,Paarl,Employed,79492.67,2017-10-19,2017,10,19,3,,,,,Very High Income
96931,Anele,Dlamini,20,Kwazulu-Natal,Pietermaritzburg,Student,24759.59,2019-04-21,2019,4,21,6,,,,,Middle Income
96932,Naledi,Mabena,51,Eastern Cape,East London,Employed,13005.91,2021-12-22,2021,12,22,2,9.0,12005.29,1333.921111111111,5205.57,Middle Income
96933,Liam,Nkosi,41,Kwazulu-Natal,Durban,Employed,13599.64,2016-07-01,2016,7,1,4,17.0,16492.75,970.1617647058824,3131.66,Middle Income
96934,Emma,Williams,32,Western Cape,Paarl,Employed,12359.3,2023-12-22,2023,12,22,4,12.0,14666.74,1222.2283333333332,4991.8,Middle Income
96935,Mia,Naidoo,50,Eastern Cape,East London,Employed,37724.41,2015-07-12,2015,7,12,6,,,,,High Income
96936,Sophia,Mabena,44,Gauteng,Midrand,Retired,60475.09,2018-08-25,2018,8,25,5,29.0,24312.9,838.3758620689656,3707.59,Very High Income
96937,Anele,Dlamini,19,Limpopo,Thohoyandou,Employed,19723.74,2018-12-25,2018,12,25,1,,,,,Middle Income
96938,Liam,Jacobs,35,North West,Rustenburg,Self-employed,11835.42,2012-07-25,2012,7,25,2,,,,,Middle Income
96939,Oliver,Mthembu,40,Kwazulu-Natal,Pietermaritzburg,Unemployed,17871.26,2019-09-20,2019,9,20,4,,,,,Middle Income
96940,Kabelo,Van Wyk,27,Kwazulu-Natal,Richards Bay,Employed,56372.83,2018-11-08,2018,11,8,3,14.0,13483.59,963.1135714285714,4187.9,High Income
96941,Emma,Ndlovu,26,Gauteng,Midrand,Employed,18744.42,2012-07-25,2012,7,25,2,51.0,57682.8,1131.035294117647,4116.93,Middle Income
96942,Lucas,Adams,19,Kwazulu-Natal,Pietermaritzburg,Employed,44535.28,2024-07-30,2024,7,30,1,,,,,High Income
96943,Bongani,Botha,52,Kwazulu-Natal,Richards Bay,Employed,30669.55,2018-04-22,2018,4,22,6,14.0,24084.88,1720.3485714285714,6611.13,High Income
96944,Sophia,Williams,46,Free State,Bethlehem,Employed,3903.59,2016-08-13,2016,8,13,5,,,,,Low Income
96945,Amahle,Naidoo,48,Gauteng,Johannesburg,Employed,23513.96,2013-02-18,2013,2,18,0,48.0,54362.48,1132.5516666666667,10180.28,Middle Income
96946,Noah,Adams,48,Gauteng,Pretoria,Employed,0.0,2020-06-24,2020,6,24,2,,,,,
96947,Ethan,Sithole,44,Western Cape,Stellenbosch,Employed,23114.25,2023-08-03,2023,8,3,3,,,,,Middle Income
96948,Liam,Williams,39,Free State,Bloemfontein,Employed,16684.57,2019-06-24,2019,6,24,0,8.0,10963.7,1370.4625,6905.47,Middle Income
96949,Sipho,Williams,35,Gauteng,Midrand,Student,19297.19,2021-03-12,2021,3,12,4,,,,,Middle Income
96950,Zanele,Van Wyk,42,Eastern Cape,Mthatha,Employed,21542.38,2016-11-15,2016,11,15,1,21.0,20307.47,967.022380952381,3940.57,Middle Income
96951,Oliver,Jacobs,43,Gauteng,Soweto,Self-employed,32488.73,2013-12-27,2013,12,27,4,16.0,18210.86,1138.17875,3401.54,High Income
96952,Oliver,Ndlovu,36,Eastern Cape,Gqeberha,Employed,17832.33,2014-06-05,2014,6,5,3,9.0,11385.83,1265.0922222222223,4861.5,Middle Income
96953,Amelia,Ndlovu,52,Kwazulu-Natal,Richards Bay,Employed,18214.15,2014-02-25,2014,2,25,1,14.0,12718.73,908.4807142857144,2106.07,Middle Income
96954,Noah,Mabena,27,North West,Mahikeng,Employed,43237.31,2018-06-14,2018,6,14,3,,,,,High Income
96955,Bongani,Jacobs,41,Kwazulu-Natal,Pietermaritzburg,Employed,20619.63,2019-02-14,2019,2,14,3,,,,,Middle Income
96956,Amelia,Ndlovu,46,Eastern Cape,Gqeberha,Self-employed,14372.74,2015-08-29,2015,8,29,5,13.0,10094.91,776.5315384615385,3487.63,Middle Income
96957,Sibusiso,Mabena,18,Kwazulu-Natal,Pietermaritzburg,Employed,19942.28,2014-07-12,2014,7,12,5,,,,,Middle Income
96958,Amelia,Sithole,33,Limpopo,Thohoyandou,Student,6799.31,2014-05-26,2014,5,26,0,19.0,22156.82,1166.1484210526316,4155.36,Low Income
96959,Thabo,Dlamini,18,Eastern Cape,East London,Employed,25709.52,2019-03-02,2019,3,2,5,10.0,11576.8,1157.6799999999998,2705.38,Middle Income
96960,Amahle,Van Wyk,51,Gauteng,Midrand,Self-employed,13147.2,2025-09-15,2025,9,15,0,27.0,42660.6,1580.022222222222,11233.59,Middle Income
96961,Sipho,Pillay,20,Gauteng,Soweto,Employed,15339.85,2024-01-06,2024,1,6,5,8.0,9728.51,1216.06375,2788.93,Middle Income
96962,Anele,Naidoo,40,Kwazulu-Natal,Pietermaritzburg,Unemployed,46879.18,2016-11-14,2016,11,14,0,12.0,11506.0,958.8333333333334,2561.96,High Income
96963,Zanele,Khumalo,34,Mpumalanga,Secunda,Self-employed,32263.62,2018-09-03,2018,9,3,0,29.0,24689.51,851.3624137931034,3003.78,High Income
96964,Bongani,Mthembu,20,Free State,Bethlehem,Self-employed,14432.78,2018-12-10,2018,12,10,0,27.0,-968847.42,-35883.23777777778,11649.65,Middle Income
96965,Mia,Molefe,27,Gauteng,Soweto,Employed,14672.19,2018-03-24,2018,3,24,5,28.0,21131.41,754.6932142857142,3965.02,Middle Income
96966,Noah,Mthembu,32,Gauteng,Johannesburg,Retired,8046.78,2018-02-22,2018,2,22,3,9.0,4657.55,517.5055555555556,1858.08,Low Income
96967,Sophia,Sithole,34,Western Cape,Stellenbosch,Retired,11972.21,2014-04-15,2014,4,15,1,7.0,9599.82,1371.402857142857,5324.3,Middle Income
96968,Ava,Molefe,32,Gauteng,Midrand,Employed,33982.25,2023-07-16,2023,7,16,6,7.0,4652.150000000001,664.5928571428573,2097.73,High Income
96969,Noah,Sithole,62,Eastern Cape,Gqeberha,Retired,29978.12,2019-05-08,2019,5,8,2,,,,,Middle Income
96970,Kabelo,Mokoena,31,Mpumalanga,Secunda,Employed,43588.31,2025-06-30,2025,6,30,0,27.0,20051.15,742.6351851851853,3242.33,High Income
96971,Thabo,Mokoena,23,Eastern Cape,Gqeberha,Self-employed,8450.84,2025-05-31,2025,5,31,5,,,,,Low Income
96972,Ethan,Dlamini,18,Western Cape,Stellenbosch,Employed,21454.9,2021-03-17,2021,3,17,2,28.0,24040.28,858.5814285714285,3311.84,Middle Income
96973,Sipho,Mahlangu,51,Gauteng,Midrand,Nan,31252.37,2023-11-23,2023,11,23,3,2.0,1104.88,552.44,590.97,High Income
96974,Amahle,Jacobs,21,Free State,Bloemfontein,Employed,16878.84,2014-06-09,2014,6,9,0,12.0,17756.19,1479.6825,3887.89,Middle Income
96975,Noah,Pillay,34,Limpopo,Tzaneen,Student,14960.02,2025-04-08,2025,4,8,1,,,,,Middle Income
96976,Nomsa,Molefe,26,Western Cape,George,Employed,21164.11,2024-01-19,2024,1,19,4,25.0,646793.2999999999,25871.732,631605.21,Middle Income
96977,Lucas,Sithole,48,Gauteng,Pretoria,Employed,31305.22,2016-11-11,2016,11,11,4,15.0,20850.82,1390.054666666667,3920.67,High Income
96978,Sibusiso,Mokoena,53,Gauteng,Midrand,Unemployed,0.0,2025-11-09,2025,11,9,6,28.0,22229.34,793.905,2873.92,
96979,Liam,Mokoena,18,Mpumalanga,Emalahleni,Employed,62436.52,2013-10-23,2013,10,23,2,10.0,13851.72,1385.172,3953.45,Very High Income
96980,Kabelo,Pillay,26,Kwazulu-Natal,Pietermaritzburg,Employed,22869.49,2022-03-19,2022,3,19,5,9.0,4797.4,533.0444444444444,1858.91,Middle Income
96981,Ayanda,Adams,34,Gauteng,Johannesburg,Employed,14815.56,2024-10-28,2024,10,28,0,,,,,Middle Income
96982,Nomsa,Molefe,49,Kwazulu-Natal,Durban,Self-employed,40589.05,2015-05-19,2015,5,19,1,,,,,High Income
96983,Naledi,Van Wyk,59,Free State,Welkom,Unemployed,25232.95,2020-03-03,2020,3,3,1,18.0,366016.8,20334.266666666663,342613.39,Middle Income
96984,Ethan,Khumalo,41,Gauteng,Soweto,Self-employed,81327.36,2015-12-01,2015,12,1,1,,,,,Very High Income
96985,Sibusiso,Khumalo,22,North West,Klerksdorp,Employed,30382.57,2017-03-17,2017,3,17,4,6.0,2321.81,386.9683333333333,944.03,High Income
96986,Bongani,Mahlangu,36,Limpopo,Tzaneen,Employed,4900.65,2013-01-06,2013,1,6,6,7.0,2024.34,289.19142857142856,669.27,Low Income
96987,Ayanda,Ndlovu,35,Eastern Cape,Gqeberha,Employed,14170.82,2012-07-22,2012,7,22,6,31.0,24378.24,786.3948387096775,4240.32,Middle Income
96988,Kabelo,Williams,31,Gauteng,Johannesburg,Self-employed,22739.77,2022-03-11,2022,3,11,4,4.0,5084.47,1271.1175,3504.33,Middle Income
96989,Kabelo,Naidoo,31,Western Cape,Paarl,Employed,16480.61,2025-01-25,2025,1,25,5,,,,,Middle Income
96990,Oliver,Botha,44,Western Cape,Stellenbosch,Employed,11553.88,2025-06-01,2025,6,1,6,18.0,37920.55,2106.6972222222225,20755.99,Middle Income
96991,Sophia,Khumalo,46,Limpopo,Thohoyandou,Employed,44539.64,2020-10-08,2020,10,8,3,,,,,High Income
96992,Bongani,Van Wyk,27,Mpumalanga,Mbombela,Retired,15833.44,2023-09-30,2023,9,30,5,19.0,17505.34,921.3336842105264,3133.42,Middle Income
96993,Oliver,Van Wyk,51,Gauteng,Nan,Employed,28209.65,2014-06-02,2014,6,2,0,14.0,10445.12,746.08,2585.05,Middle Income
96994, Noah ,Botha,44,Western Cape,Paarl,Employed,8153.33,2014-06-27,2014,6,27,4,7.0,23713.27,3387.61,13956.68,Low Income
96995,Ethan,Dlamini,34,Eastern Cape,Gqeberha,Employed,24157.62,2012-12-19,2012,12,19,2,15.0,5024354.52,334956.968,5000000.0,Middle Income
96996,Lucas,Williams,20,Kwazulu-Natal,Pietermaritzburg,Employed,26243.86,2016-07-17,2016,7,17,6,,,,,Middle Income
