customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since
87135,Mia,Naidoo,29,Limpopo,Polokwane,Student,34639.44,2013-09-13
87136,Emma,Williams,40,Eastern Cape,East London,Employed,7147.34,2020-11-16
87137,Lerato,Naidoo,45,Western Cape,Stellenbosch,Employed,21487.17,2025-10-25
87138,Bongani,Molefe,57, Gauteng ,Johannesburg,Employed,84728.78,2024-03-07
87139,Sibusiso,Botha,33,KwaZulu-Natal,Pietermaritzburg,Employed,6568.43,2021-09-13
87140,Lucas,Naidoo,28,Gauteng,Soweto,Self-employed,"R18,675.22",2015-11-25
87141,Thabo,Mokoena,34,Gauteng,Pretoria,employed,43710.05,2024-02-06
87142, Liam ,Nkosi,44,Limpopo,Thohoyandou,,,2023-05-23
87143,Naledi,Mabena,50,Free State,Bethlehem,Unemployed,16087.8,2016-10-12
87144,Sophia,Naidoo,50,Gauteng,Pretoria,Employed,27722.6,2018-06-30
87145,Lucas,Mabena,55,KwaZulu-Natal,Durban,Self-employed,46675.5,2023-01-10
87146,Lucas,Nkosi,40,Northern Cape,Kimberley,Self-employed,37632.09,2025-05-14
87147,Mia,Khumalo,18,KwaZulu-Natal,Richards Bay,Self-employed,22575.97,2022-03-23
87148,Noah,Nkosi,18,Free State,Bloemfontein,Employed,49108.37,2024-04-05
87149,Noah,Sithole,32,Eastern Cape,East London,Employed,20568.59,2020-07-22
87150,Naledi,Mthembu,56,Gauteng,Pretoria,Retired,27942.25,2024-01-24
87151,Kabelo,Mthembu,46,Limpopo,Tzaneen,Employed,23017.77,2024-07-22
87152,Emma,Ndlovu,63,Western Cape,George,Employed,13111.57,2017-09-14
87153,Kabelo,Molefe,32,KwaZulu-Natal,Pietermaritzburg,Employed,22222.54,2019-10-10
87154,Sophia,Mabena,34,Gauteng,Soweto,Employed,12681.82,2021-12-20
87155,Nomsa,Pillay,37,Mpumalanga,Secunda,Employed,13602.72,2021-07-26
87156,Oliver,Sithole,40,KwaZulu-Natal,Durban,Employed,9046.05,19 Apr 2021
87157,Amahle,Mahlangu,43,gauteng,Pretoria,Self-employed,15431.02,2017-03-08
87158,Nomsa,Botha,61,Free State,Bethlehem,Employed,24856.35,2012-05-30
87159,Bongani,Williams,33,Gauteng,Soweto,Employed,7195.68,2021-05-22
87160,Lerato,Adams,27,Free State,Welkom,Employed,27088.25,2014-12-16
87161, Anele ,Van Wyk,57,Western Cape,George,Employed,44372.1,2013-10-25
87162,Amelia,Mokoena,48,Gauteng, Johannesburg ,Employed,23449.22,2022-01-23
87163,Mia,Mthembu,49,KwaZulu-Natal,Richards Bay,Employed,38887.11,2023-02-20
87164,Bongani,Van Wyk,38,Gauteng,Midrand,Employed,9029.32,2023-09-27
87165,Sibusiso,Dlamini,18,KwaZulu-Natal,Durban,Employed,22034.78,2019-05-26
87166,Oliver,Mabena,44,Mpumalanga,Emalahleni,employed,137645.82,2025-12-08
87167,Bongani,Ndlovu,42,Western Cape,George,Employed,11917.88,2012-09-23
87168,Ava,Molefe,31,KwaZulu-Natal,Durban,Employed,36831.07,2022-03-30
87169,Liam,Adams,49,Limpopo,Thohoyandou,Employed,26250.55,2012-12-18
87170,Lerato,Mokoena,39,Western Cape,George,Employed,50221.55,2015-07-22
87171,Sipho,Jacobs,40,Western Cape,Stellenbosch,Employed,17007.17,2024-03-26
87172,Amahle,Pillay,37,KwaZulu-Natal,Pietermaritzburg,Employed,10412.79,2021-03-29
87173, Liam ,Pillay,38,North West,Rustenburg,Employed,31613.29,2023-09-01
87174,Sophia,Pillay,20,Eastern Cape,Mthatha,Self-employed,22028.08,2019-01-11
87175,Liam,Adams,28,Mpumalanga,Emalahleni,Retired,21323.77,2020-09-26
87176,Nomsa,Mabena,44,North West,Rustenburg,Employed,30724.26,2017-11-15
87177,Ethan,Botha,75,KwaZulu-Natal,Durban,Employed,16926.95,2025-05-28
87178,Emma,Khumalo,40,WESTERN CAPE,George,Employed,30691.64,2025-01-13
87179,Sibusiso,Mokoena,48,Western Cape,Cape Town,Employed,,2021-05-30
87180,Liam,Mahlangu,71,Eastern Cape,Gqeberha,Self-employed,27642.62,2024-03-20
87181,Zanele,Sithole,43,eastern cape,,Self-Employed,74962.53,2023-03-28
87182,Ava,Naidoo,18,Gauteng,Soweto,Retired,33316.56,2022-05-23
87183,Bongani,Nkosi,39,Free State,Bloemfontein,Self-employed,14939.58,2018-12-05
87184,Amelia,Molefe,51,Gauteng,Johannesburg,Employed,9156.18,2017-12-05
87185,Nomsa,Williams,18,KwaZulu-Natal,Durban,Employed,17270.05,2015-05-02
87186,Anele,Mabena,19,Gauteng,Johannesburg,Student,30695.94,2023-06-21
87187,Kabelo,Mokoena,29,Eastern Cape,East London,Employed,15199.97,2023-02-27
87188,Sipho,Mokoena,32,Eastern Cape,Gqeberha,Employed,48132.07,2015-10-23
87189,Ava,Pillay,48,Limpopo,Tzaneen,Self-employed,38701.52,2017-04-26
87190,Lucas,Adams,26,Gauteng,Midrand,Retired,24018.66,2022-03-09
87191,Amelia,Nkosi,30,Gauteng,Johannesburg,Retired,18225.5,2013-02-21
87192,Lerato,Adams,33,Gauteng,Soweto,Employed,14435.8,2014-06-18
87193,Sibusiso,Adams,42,KwaZulu-Natal,Richards Bay,Self-Employed,34991.72,2012-08-08
87194,Sipho,Sithole,31,Western Cape,Paarl,Employed,48234.18,2015-11-18
87195,Naledi,Botha,55,Mpumalanga,Secunda,Employed,9 794.68,2016-04-25
87196,Naledi,Botha,42,Gauteng,Midrand,Employed,32353.5,2020-01-31
87197,Bongani,Dlamini,23,Gauteng,Midrand,Employed,8422.2,2017-12-22
87198,Anele,Sithole,67,Gauteng,Pretoria,Employed,14758.48,2024-03-16
87199,Ayanda,Sithole,37,Gauteng,Pretoria, Employed ,20850.35,2018-07-19
87200,Ayanda,Mokoena,43,Eastern Cape,Mthatha,Employed,,2022-06-23
87201,Noah,Nkosi,51,North West,Mahikeng,Employed,35210.26,2020-10-20
87202,Sipho,Molefe,37,KwaZulu-Natal,Pietermaritzburg,RETIRED,36485.49,2015-01-05
87203,Lerato,Molefe,38, Limpopo ,Thohoyandou,Employed,8136.79,19/01/2017
87204,Nomsa,Pillay,33,Gauteng,Pretoria,,7272.88,2017-08-19
87205,Nomsa,Mokoena,52,Gauteng,Pretoria,Employed,28361.16,2013-06-11
87206,Naledi,Van Wyk,34,Mpumalanga,Mbombela,Employed,"R 29,859.36",2012-11-26
87207,Nomsa,Van Wyk,45,Western Cape,Cape Town,Unemployed,26717.45,06/11/2019
87208,Lucas,Pillay,18,KwaZulu-Natal,Richards Bay,Unemployed,23258.92,2012-09-10
87209,Ethan,Mokoena,31,Limpopo,Tzaneen,Unemployed,15601.52,2017-01-06
87210,Amahle,Nkosi,23,KwaZulu-Natal,Pietermaritzburg,Employed,20346.38,2019-10-30
87211,Kabelo,Ndlovu,21,Western Cape,George,Employed,50676.4,2020-08-01
87212,Amahle,Williams,41,Western Cape,Paarl,Self-employed,31654.29,2015-05-23
87213,Ava,Mahlangu,52,Mpumalanga,Emalahleni,Employed,35721.36,2020-12-12
87214,Kabelo,Naidoo,35,Gauteng,Johannesburg,Employed,25628.17,2012-04-18
87215,Zanele,Van Wyk,29,KwaZulu-Natal,Richards Bay,Employed,9715.98,2023-06-28
87216,Noah,Botha,46,Gauteng,Midrand,Retired,36187.41,2016-01-17
87217,Lerato,Mabena,34,KwaZulu-Natal,Pietermaritzburg,Self-employed,30638.56,2018-11-06
87218,Ava,Williams,50,Gauteng,Soweto,Employed,14681.04,2012-03-04
87219,Ayanda,Khumalo,27,Limpopo,Thohoyandou,Employed,39174.26,2019-09-30
87220,Kabelo,Sithole,18, Western Cape ,Stellenbosch,Self-employed,20 822.07,2014-01-06
87221,Lerato,Pillay,19,Eastern Cape,Gqeberha,Retired,18088.64,2021-04-26
87222,Lerato,Ndlovu,35,Northern  Cape,Upington,Self-employed,16975.84,2015-01-24
87223,Sipho,Mokoena,32,Gauteng,Soweto,Unemployed,38152.28,2019-10-04
87224,Ethan,Williams,31,Free State,Bloemfontein,Employed,30567.93,2017-05-21
87225,Mia,Dlamini,34,Western Cape,Cape Town,Student,24240.45,2019-09-30
87226,Liam,Pillay,51,KwaZulu-Natal,Richards Bay,Employed,30125.57,2013-02-01
87227,Amelia,Ndlovu,37,Gauteng,Johannesburg,Employed,15304.78,2024/05/23
87228,Amelia,Van Wyk,68,Eastern Cape,Gqeberha,Employed,30350.74,2014-06-27
87229,Bongani,Botha,42,North West,Klerksdorp,Employed,54022.5,2012-12-29
87230,Mia,Mahlangu,27,Free State,Bloemfontein,Employed,26476.62,2013-03-09
87231,Amelia,Mokoena,35,Gauteng,Pretoria, Self-employed ,6849.06,2022-05-24
87232,Liam,Botha,56,Limpopo,Polokwane,Employed,9484.97,2018-11-01
87233,Mia,Molefe,67,Western Cape,George,Employed,22074.57,2012-02-20
87234,Naledi,Van Wyk,45,Eastern Cape,East London,Employed,14634.64,2014-08-30
87235,Anele,Mokoena,42,Western Cape,Stellenbosch,Employed,11297.28,2023-08-31
87236,Nomsa,Adams,36,Limpopo,Polokwane,Employed,52323.86,2021-02-12
87237,Sipho,Botha,50,Mpumalanga,Emalahleni,Employed,38284.05,2014-07-24
87238,Zanele,Naidoo,34,Eastern Cape,East London,Retired,27521.91,2019-05-20
87239,Anele,Pillay,51,Gauteng,Pretoria,Employed,94411.28,2020-04-28
87240,Ava,Sithole,30,Gauteng,Pretoria,Employed,36698.27,2017-07-10
87241,Sophia,Nkosi,31,gauteng,Midrand,EMPLOYED,16020.78,2022-04-03
87242,Amahle,Mokoena,39,Gauteng,Midrand,Unemployed,38471.72,2014-11-19
87243,Liam,Van Wyk,66,kwazulu-natal,Richards Bay,Unemployed,38532.85,2024-07-20
87244,Sibusiso,Mthembu,18,Western Cape,George,Unemployed,40209.98,2016-08-19
87245,Kabelo,Ndlovu,45,Free State,Welkom,Self-employed,10066.93,2019-06-12
87246,Nomsa,Williams,35,KwaZulu-Natal,Richards Bay,Employed,31575.36,2019-12-10
87247,Mia,Mabena,34,KwaZulu-Natal,Pietermaritzburg,Self-employed,55562.41,2013-07-23
87248,Lucas,Adams,40,Eastern Cape,Gqeberha, Self-employed ,24171.79,2012-11-08
87249,Liam,Mabena,48,GAUTENG,Midrand,Employed,8569.24,2025-05-02
87250,Kabelo,Mabena,18,KwaZulu-Natal,Richards Bay,Employed,38687.84,2023-08-21
87251,Amahle,Dlamini,36,Gauteng,Soweto,Employed,,2023-11-16
87252,Lucas,Van Wyk,38,KwaZulu-Natal,Pietermaritzburg,Employed,16988.97,2016-08-03
87253,Emma,Dlamini,38,KwaZulu-Natal,Richards Bay,Self-employed,12628.33,23-08-2019
87254,Lucas,Naidoo,35,gauteng,Johannesburg,Employed,21870.1,2015-09-27
87255,Sipho,Mokoena,37,Western Cape,George,Unemployed,9269.87,2020-09-10
87256,Kabelo,Nkosi,43,Gauteng,Soweto,Self-employed,14762.51,2014-05-20
87257,Sipho,Mahlangu,21,Gauteng,Johannesburg,Self-employed,19982.47,2016-05-09
87258,Nomsa,Botha,39,Western Cape,Cape Town,EMPLOYED,4121.4,2016-10-20
87259,Lerato,Jacobs,64,Free State,Bloemfontein,,11135.65,2021-09-08
87260,Emma,Nkosi,64,KwaZulu-Natal,Richards Bay,Retired,25934.78,2012-01-06
87261,Ava,Mahlangu,31,Gauteng,Johannesburg,Employed,31131.91,2018-12-04
87262,Amelia,Pillay,33,KwaZulu-Natal,Durban,employed,14995.94,2017-04-23
87263,Liam,Molefe,32,Mpumalanga,Emalahleni,Employed,12369.18,2013-09-29
87264,Amelia,Nkosi,29,Mpumalanga,Mbombela,Employed,41476.19,2015-09-21
87265,Naledi,Ndlovu,35,KwaZulu-Natal,Durban,Employed,17061.0,2018-03-31
87266,Bongani,Dlamini,41,Mpumalanga,Secunda,Employed,31312.52,2025-04-18
87267,Mia,Adams,36,Limpopo,Polokwane,Retired,37551.61,2012-12-24
87268,Liam,Pillay,40,Gauteng,Pretoria,Retired,28487.16,2014-03-29
87269,Emma,Dlamini,22,Gauteng,Johannesburg,Self-employed,54655.84,2014-06-23
87270,Ayanda,Botha,34,Gauteng,Soweto,Self-employed,31598.06,2017-10-18
87271,Amahle,Mahlangu,36,Western Cape,George,Self-employed,15802.9,2018-01-26
87272,Emma,Mahlangu,70,KWAZULU-NATAL,Richards Bay,Employed,15383.52,2020-09-10
87273,Noah,Molefe,48,KwaZulu-Natal,Durban,Employed,23 488.08,2014-01-13
87274,Noah,Sithole,39,Western Cape,Cape Town,Unemployed,,2016-04-06
87275,Nomsa,Botha,47,KwaZulu-Natal,Pietermaritzburg,Self-employed,37222.7,2023-01-04
87276,Oliver,Botha,30,Gauteng,Pretoria,Self-employed,4336.49,2015-05-24
87277,Bongani,Mabena,44,Gauteng,Pretoria,employed,22046.34,2021-03-04
87278,Thabo,Williams,53,Western Cape,Cape Town,Student,25861.39,2025-03-15
87279,Ayanda,Mthembu,49,Western  Cape,Stellenbosch,,12871.63,2013-06-24
87280,Liam,Jacobs,37,Eastern Cape,Gqeberha,Student,8548.71,2012-06-08
87281,Ayanda,Khumalo,45,Gauteng,Soweto,Student,25822.59,2024-09-15
87282,Mia,Pillay,35,North West,Rustenburg,Employed,50936.3,2021-03-12
87283,Thabo,Mokoena,34,mpumalanga,Mbombela,Student,17762.45,23 May 2021
87284,Amahle,Naidoo,18,Western Cape,Paarl,Self-employed,,2014-10-25
87285,Noah,Mthembu,37,Limpopo,Polokwane,Employed,16097.42,2020-04-13
87286,Lerato,Naidoo,39,Eastern Cape,East London,Employed,26546.14,2013-02-26
87287,Ethan,Naidoo,25,Gauteng,Pretoria,Employed,11271.74,2025-10-03
87288,Ethan,Pillay,61,Gauteng,Johannesburg,Employed,5833.75,2022-07-13
87289,Thabo,Mahlangu,54,KWAZULU-NATAL,RICHARDS BAY,Employed,21 126.55,2017-09-19
87290,Nomsa,Jacobs,54,Mpumalanga,Emalahleni,employed,15893.99,2020-01-26
87291,Ethan,Jacobs,35,western cape,Stellenbosch,Self-employed,6979.74,2015-03-28
87292,Kabelo,Botha,38,Mpumalanga,Emalahleni,Retired,24498.21,2017-05-31
87293,Sophia,Dlamini,23,Eastern Cape,,Employed,21377.83,2016-01-27
87294,Thabo,Naidoo,59,Western Cape,Paarl,Student,28150.86,2016-03-22
87295,Oliver,Mabena,47,KwaZulu-Natal,Pietermaritzburg,Student,20301.73,2021-12-21
87296,Ayanda,Mthembu,42,Western Cape,Cape Town,Employed,24800.14,2017-12-25
87297,Bongani,Nkosi,45,EASTERN CAPE,Mthatha,Employed,50678.69,2023-12-20
87298,Thabo,Molefe,49,Western Cape, Paarl ,Employed,7252.32,2024-11-27
87299,Bongani,Sithole,48, Gauteng ,Pretoria,Student,8824.19,2016-08-20
87300,Mia,Mahlangu,37,Western Cape,George,Self-employed,13888.08,2023-12-15
87301,Ethan,Nkosi,65,North West,Rustenburg,Employed,49846.17,2022-04-23
87302,Sibusiso, Mabena ,35,Gauteng,Midrand,Self-employed,24015.81,2025/08/30
87303,Naledi,Van Wyk,36,KwaZulu-Natal,Pietermaritzburg,student,13427.35,2018-12-12
87304,Noah,Mabena,57,Gauteng,Midrand,Employed,80194.77,2015-09-06
87305,Sibusiso,Dlamini,42,KwaZulu-Natal,DURBAN,Self-employed,22809.17,2023-09-23
87306,Sibusiso,Mabena,52,Western Cape,Paarl,Employed,15998.72,2014-12-10
87307,Bongani,Williams,25,Eastern Cape,Mthatha,Student,12968.56,2013-12-21
87308,Bongani,Jacobs,34,gauteng,Pretoria,Employed,52924.94,2012-03-25
87309,Sibusiso,Mokoena,35,North West,Mahikeng,Employed,29929.47,2014-03-10
87310,Liam,Mabena,18,KwaZulu-Natal,Durban,Employed,18552.08,2020-09-12
87311,Amahle,Van Wyk,39,Mpumalanga,Secunda,Employed,26510.9,2020-02-16
87312,Naledi,Ndlovu,39,Western Cape,Stellenbosch,Employed,52813.95,2022-03-15
87313,Naledi,Mthembu,52,Gauteng,Johannesburg,,16761.7,2016-09-03
87314,Sibusiso,Jacobs,51,KwaZulu-Natal,Durban,Unemployed,13689.61,2013-10-13
87315,Zanele,Mabena,67,KwaZulu-Natal,Pietermaritzburg,Employed,88251.48,2016-12-02
87316,Sipho,Mahlangu,60,Limpopo,Polokwane,Employed,17613.23,2020-07-22
87317,Lerato,Adams,35,Western Cape,George,Employed,36260.84,2016-03-17
87318,Zanele,Sithole,33, Eastern Cape ,Mthatha,Employed,19178.39,10-05-2014
87319,Bongani,Molefe,51,KwaZulu-Natal,Pietermaritzburg,Self-employed,71979.66,2025-06-10
87320,Lerato,Molefe,40,North West,Mahikeng,Employed,20867.24,2018/06/12
87321,Noah,Sithole,35,Limpopo,Thohoyandou,Self-employed,13194.79,2024-05-05
87322,Noah,Nkosi,52,Gauteng,Midrand,Employed,45776.22,2022-03-03
87323,Ethan,Mahlangu,42,Western Cape,paarl,Employed,25713.89,2017-06-04
87324,Mia,Botha,38,KwaZulu-Natal,Richards Bay,Employed,40033.83,2023-02-06
87325,Ayanda,Mokoena,22,KwaZulu-Natal,Durban,Employed,,2024-11-03
87326,Kabelo,Nkosi,30,MPUMALANGA,Mbombela,Employed,13208.64,2022-10-24
87327,Oliver,Nkosi,48,Western Cape,George,Self-employed,30040.21,2025-07-25
87328,Amelia,Mabena,26,KwaZulu-Natal,Pietermaritzburg,Employed,54707.21,2017-01-08
87329,Amahle,Van Wyk,25,Northern Cape,Kimberley,Retired,59254.19,2014-09-15
87330,Bongani,Botha,51,Western Cape,Paarl,Unemployed,14991.91,2012-06-30
87331,Ethan,Nkosi,28,Western Cape,Cape Town,Employed,30890.97,2023-12-12
87332,Lucas,Mokoena,41,Western Cape,Cape Town,Employed,24342.59,2014-06-11
87333,Bongani,Williams,54,Western Cape,Stellenbosch,Employed,30606.89,2022-08-05
87334,Ava,Adams,45,gauteng,Pretoria,Self-employed,13061.14,2014-05-15
87335,Amahle,Naidoo,53, Eastern Cape ,East London,Employed,10794.71,2022-12-31
87336,Ethan,Dlamini,38,KwaZulu-Natal,Richards Bay,Retired,20408.17,2017-07-13
87337,Zanele,Molefe,18,Western Cape,George,Employed,17938.96,2021-07-19
87338,Lucas,Botha,45,Gauteng,Midrand,Employed,13095.61,2012-04-14
87339,Sibusiso,Pillay,46,Gauteng,Soweto,Self-employed,8787.39,2024-06-02
87340,Ayanda,Sithole,54,Eastern Cape,East London,Unemployed,57101.39,2012-05-16
87341,Ava,Sithole,33,Gauteng,Johannesburg,Employed,17300.07,2021-09-14
87342,Lerato,Van Wyk,37,Western Cape,George,Unemployed,27570.74,2017-08-04
87343,Amahle,Ndlovu,50,Western Cape,Cape Town,Self-employed,34129.93,2016-01-12
87344,Naledi,Botha,51,Western Cape,Cape Town,Employed,7853.07,2015-05-11
87345,Mia,Adams,38,Limpopo,Tzaneen,Self-employed,85221.05,2020/02/17
87346,Lerato,Nkosi,56,Western Cape,Stellenbosch,Unemployed,32171.16,2024-08-19
87347,Amahle,Mokoena,33,Gauteng,Midrand,,24751.97,2024-04-08
87348,Bongani,Mokoena,22,Gauteng,Pretoria,Employed,19650.56,2021-01-30
87349,Amahle,Ndlovu,51,Limpopo,Polokwane,Retired,13636.83,2025-04-15
87350,Nomsa,Williams,38,Free State,Welkom,Student,5580.9,2015-11-03
87351,Sibusiso,Williams,47,Eastern Cape,Gqeberha,Employed,16429.34,2016-11-25
87352,Oliver,Van Wyk,43,Eastern Cape,Gqeberha,Employed,5459.13,2017-01-30
87353,Lerato,Naidoo,37,KwaZulu-Natal,Durban,Employed,,2017-12-19
87354,Naledi,Nkosi,46,North West,Mahikeng,Employed,49572.82,2014-07-04
87355,Sibusiso,Naidoo,52,Western Cape,Cape Town,Retired,10994.92,2020-10-07
87356,Ethan,Williams,44,KwaZulu-Natal,Richards Bay,Employed,39142.5,2024-04-17
87357,Emma,Van Wyk,45,EASTERN CAPE,Mthatha,Self-employed,21636.58,2021-03-25
87358,Naledi,Ndlovu,42,Eastern Cape,east london,Self-employed,13309.85,2013-07-31
87359,Naledi,Jacobs,54,Northern Cape,Upington,Employed,13745.46,2021-09-29
87360,Mia,Sithole,42,Free State,Bloemfontein,Student,6637.27,2018-12-19
87361,Zanele,Adams,47,KwaZulu-Natal,Durban,Employed,36996.29,2022-04-19
87362,Ethan,Mahlangu,52,GAUTENG,Midrand,Retired,16187.97,2018-01-01
87363,Ayanda,Mabena,41,Mpumalanga,Secunda,Self-employed,50417.83,2020-12-24
87364,Sipho,Dlamini,31,Gauteng,Pretoria,Retired,21139.78,2016-09-20
87365,Naledi,Khumalo,47,Eastern Cape,East London,Retired,10873.02,2016-07-24
87366,Ayanda,Van Wyk,44,Gauteng,Midrand,Retired,7377.42,2013-04-03
87367,Ava,Adams,25,kwazulu-natal,Durban,Employed,19817.89,2019-12-03
87368,Anele,Naidoo,30,KwaZulu-Natal,Richards Bay,Employed,10096.68,2014-11-27
87369,Sipho,Ndlovu,41,KwaZulu-Natal,Pietermaritzburg,Employed,69882.27,2012-08-13
87370,Noah,Mahlangu,28,Gauteng,Soweto,Unemployed,24083.96,2024-05-28
87371,Amahle,Ndlovu,38,Limpopo,Polokwane,Unemployed,7999.23,2018-08-02
87372,Ayanda,Jacobs,37,KwaZulu-Natal,Pietermaritzburg,Employed,22440.76,2015-04-30
87373,Mia,Mthembu,34,KwaZulu-Natal,Durban,Self-employed,20797.16,2023-02-05
87374,Nomsa,Jacobs,45,KwaZulu-Natal,Pietermaritzburg,EMPLOYED,10 434.11,2013-10-04
87375,Lucas,Mokoena,31,KwaZulu-Natal,Pietermaritzburg,Self-employed,51056.77,2016-11-06
87376,Lerato,Ndlovu,54,Limpopo,Polokwane,Student,34077.15,2015-03-06
87377,Oliver,Mabena,41,KwaZulu-Natal,Pietermaritzburg,Employed,20572.71,2014-02-06
87378,Sipho,Khumalo,20,KwaZulu-Natal,Pietermaritzburg,Employed,18020.29,2012-09-17
87379,Ethan,Mabena,24,Gauteng,Johannesburg,Employed,,2013-05-29
87380,Liam,Pillay,48,Gauteng,Soweto,Unemployed,75086.56,2014-11-15
87381,Zanele,Sithole,46,Limpopo,Thohoyandou,Self-employed,49734.28,2021-02-21
87382,Kabelo,Pillay,42,Limpopo,Tzaneen,Employed,12145.64,2017-04-17
87383,Naledi, Williams ,36,Gauteng,Pretoria,Employed,26264.91,24 Nov 2014
87384,Lerato,Mokoena,41,gauteng,Midrand,Employed,20794.93,2015/05/14
87385,Noah,Naidoo,18,Limpopo,Thohoyandou,Self-employed,18388.65,2018-07-10
87386,Ava,Nkosi,18,Mpumalanga,Secunda,Self-employed,23978.19,2022-02-24
87387,Nomsa,Dlamini,18,Eastern Cape,East London,Employed,36834.93,2018-11-21
87388,Ayanda,Mthembu,26,Gauteng,Pretoria,Employed,17320.27,2022-06-08
87389,Oliver,Mthembu,19,KwaZulu-Natal,Durban,Employed,23695.81,2021-02-26
87390,Nomsa,Mabena,42,Mpumalanga,Emalahleni, Employed ,21803.71,2016-03-31
87391,Lerato,Nkosi,22,Gauteng,Johannesburg,Unemployed,16214.85,2018-01-28
87392,Lucas,Adams,26,Western Cape,Cape Town,Retired,12829.55,2020-05-18
87393,Liam,Williams,31,Mpumalanga,Mbombela,Employed,16197.38,2018-07-27
87394,Bongani,Molefe,18,KwaZulu-Natal,Richards Bay,Employed,23751.5,2018-05-21
87395,Lucas,Botha,47, Eastern Cape ,East London, Self-employed ,27703.76,2014-05-28
87396,Emma,Sithole,25,gauteng,Johannesburg,Student,13751.13,2023-12-26
87397,Amahle,Mahlangu,36,Free State,Welkom,Employed,9029.5,03/08/2025
87398,Sipho,Botha,30,KwaZulu-Natal,Pietermaritzburg,Self-employed,,2020-02-14
87399,Oliver,Van Wyk,52,Gauteng,Johannesburg,Employed,22545.94,2019-03-29
87400,Amahle,Adams,46,Eastern Cape,Gqeberha,Employed,46533.91,2015-12-21
87401,Anele,Mokoena,27,Mpumalanga,Mbombela,unemployed,35117.06,2021-08-13
87402, Liam ,Botha,52,Mpumalanga,Emalahleni,Employed,80391.69,2017-07-18
87403,Amelia,Adams,34,Western Cape,Paarl,Self-employed,5192.67,2019-10-04
87404,Emma,Nkosi,48,Western Cape,Cape Town,Unemployed,27980.76,2012-12-05
87405,Ava,Khumalo,56,KwaZulu-Natal,Richards Bay,Unemployed,44546.61,2020-10-26
87406,Ayanda,Botha,50,Eastern Cape,East London,nan,15973.66,2025-12-17
87407,Sibusiso,Williams,27,North West,Klerksdorp,Unemployed,45477.64,2015-08-30
87408,Ayanda,Van Wyk,45,KwaZulu-Natal,Richards Bay,Retired,23043.14,2023-12-09
87409,Amelia,Nkosi,37,Limpopo,Thohoyandou,Self-employed,16068.37,2022-03-12
87410,Noah,Jacobs,39,Eastern Cape,Gqeberha,Self-employed,20727.91,2015-04-03
87411,Sibusiso,Naidoo,43,KwaZulu-Natal,Richards Bay,Employed,,2015-06-11
87412,Kabelo,Pillay,31,Gauteng,Pretoria,Employed,112541.58,2025-10-01
87413,Thabo,Nkosi,35,eastern cape,East London,Employed,20019.01,2025-06-28
87414,Thabo,Mahlangu,18,Eastern Cape,Gqeberha,Employed,24658.99,2022-01-06
87415,Sophia,Molefe,41,Gauteng, Pretoria ,Retired,38520.6,2012-08-02
87416,Emma,Dlamini,38,gauteng,Pretoria, retired ,12505.7,2019-11-21
87417,ayanda,Williams,29,Western Cape,Paarl,Employed,16383.1,2012-07-29
87418,Amelia,Williams,46,Western Cape,Cape Town,Employed,13929.02,2012-10-13
87419,Sophia,Van Wyk,46,WESTERN CAPE,Cape Town,Student,10377.78,2017-01-17
87420,Kabelo,Mabena,47,Eastern Cape,Gqeberha,Employed,4572.09,2020-05-28
87421,Noah,Van Wyk,48,KwaZulu-Natal,Durban,EMPLOYED,44017.01,05/07/2016
87422,Sipho,Van Wyk,32,Mpumalanga,Emalahleni,Employed,22131.65,2022-01-05
87423,Amahle,Sithole,44,Western Cape,Cape Town,Employed,7790.21,2013-03-20
87424,Zanele,Ndlovu,35,Northern Cape,Kimberley,Employed,9770.48,2015-02-12
87425,Sipho,Adams,34,KwaZulu-Natal,Durban,Unemployed,48151.63,2014-04-01
87426,Ayanda,Naidoo,18,Limpopo,Thohoyandou,Employed,,2019-11-08
87427,Oliver,Van Wyk,50,Gauteng,Soweto,Employed,38221.61,2016-12-05
87428,Ethan,Mokoena,46,Gauteng,Midrand,Employed,16561.51,2020-05-10
87429,Zanele,Mthembu,50,Gauteng,Johannesburg,Employed,25341.46,2014-12-29
87430,Liam,Nkosi,49,Gauteng,Midrand,Employed,20307.5,2016-03-31
87431,Nomsa,Mokoena,63,Gauteng,Johannesburg,,11730.77,2016-08-07
87432,Sophia,Pillay,50,Gauteng,Midrand,Retired,45190.45,2023-10-05
87433,Zanele,NDLOVU,20,Mpumalanga,Mbombela,Employed,66831.42,2018-07-09
87434,Amahle,Nkosi,53,Limpopo,Thohoyandou,Self-employed,14656.57,2021-09-08
87435,amelia,Molefe,54,Western Cape,Paarl,Employed,12 569.37,2012-03-17
87436,Lucas,Van Wyk,64,gauteng,Soweto,SELF-EMPLOYED,34818.47,2025-06-21
87437,Amahle,Adams,48,Gauteng,MIDRAND,Retired,19389.19,13/11/2013
87438,Lucas,Khumalo,46,North West,Rustenburg,Employed,13939.76,2017-04-12
87439,Sibusiso,Botha,45,KwaZulu-Natal,Pietermaritzburg,Employed,8705.62,2021-05-31
87440,Emma,Dlamini,29,Mpumalanga,Mbombela,Self-employed,4746.57,2015-11-17
87441,Zanele,Mabena,49,Gauteng,Midrand,Employed,35180.35,2025-12-02
87442,Nomsa,Adams,52,kwazulu-natal,Pietermaritzburg,Self-employed,,2013-06-29
