Unnamed: 0,customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
79352,79353,Amahle,Mthembu,34,Mpumalanga,Secunda,Employed,103058.82,2012-03-02,2012,3,2,4
79353,79354,Bongani,Dlamini,41,Kwazulu-Natal,Pietermaritzburg,Employed,55108.42,2020-05-06,2020,5,6,2
79354,79355,Naledi,Mthembu,39,Kwazulu-Natal,Richards Bay,Employed,28137.68,2012-03-31,2012,3,31,5
79355,79356,Ava,Dlamini,18,Western Cape,Paarl,Retired,27187.3,2025-10-18,2025,10,18,5
79356,79357,Noah,Mokoena,38,North West,Rustenburg,Self-employed,0.0,2020-10-20,2020,10,20,1
79357,79358,Sibusiso,Mthembu,39,Free State,Bethlehem,Self-employed,12558.31,2018-12-27,2018,12,27,3
79358,79359,Lerato,Adams,38,North West,Rustenburg,Employed,42081.81,2015-07-06,2015,7,6,0
79359,79360,Liam,Jacobs,39,Gauteng,Johannesburg,Self-employed,10637.49,2023-12-07,2023,12,7,3
79360,79361,Lucas,Van Wyk,18,Free State,Bethlehem,Unemployed,12113.03,2023-10-01,2023,10,1,6
79361,79362,Ava,Dlamini,51,Gauteng,Pretoria,Employed,33216.69,2020-11-12,2020,11,12,3
79362,79363,Lerato,Pillay,46,Gauteng,Johannesburg,Employed,36696.78,2013-03-02,2013,3,2,5
79363,79364,Zanele,Sithole,18,Mpumalanga,Emalahleni,Employed,5749.77,2017-03-15,2017,3,15,2
79364,79365,Nomsa,Pillay,40,Gauteng,Midrand,Unemployed,34655.94,2023-08-26,2023,8,26,5
79365,79366,Ethan,Pillay,18,Eastern Cape,Mthatha,Employed,8440.7,2014-11-26,2014,11,26,2
79366,79367,Ava,Naidoo,53,Gauteng,Johannesburg,Student,7169.94,2021-01-06,2021,1,6,2
79367,79368,Liam,Van Wyk,38,North West,Klerksdorp,Employed,25196.38,2023-04-19,2023,4,19,2
79368,79369,Sibusiso,Dlamini,52,Kwazulu-Natal,Pietermaritzburg,Employed,20585.35,2015-04-06,2015,4,6,0
79369,79370,Liam,Mabena,35,Eastern Cape,Mthatha,Self-employed,16866.26,2017-12-12,2017,12,12,1
79370,79371,Naledi,Jacobs,42,Free State,Welkom,Unemployed,14055.05,2025-05-05,2025,5,5,0
79371,79372,Ayanda,Nkosi,53,Gauteng,Pretoria,Employed,36937.55,2014-10-05,2014,10,5,6
79372,79373,Oliver,Nkosi,38,North West,Klerksdorp,Unemployed,23318.42,2016-11-24,2016,11,24,3
79373,79374,Mia,Naidoo,32,Western Cape,Nan,Unemployed,0.0,2012-01-01,2012,1,1,6
79374,79375,Anele,Nkosi,33,Gauteng,Midrand,Employed,24814.32,2019-04-15,2019,4,15,0
79375,79376,Zanele,Molefe,27,Eastern Cape,Mthatha,Employed,55467.3,2019-12-17,2019,12,17,1
79376,79377,Ethan,Pillay,44,Kwazulu-Natal,Richards Bay,Self-employed,8713.43,2024-07-30,2024,7,30,1
79377,79378,Sophia,Adams,37,Gauteng,Soweto,Employed,12153.46,2025-08-17,2025,8,17,6
79378,79379,Anele,Mokoena,34,Free State,Bloemfontein,Employed,16017.27,2014-06-27,2014,6,27,4
79379,79380,Oliver,Mokoena,35,Free State,Welkom,Employed,9750.38,2015-01-26,2015,1,26,0
79380,79381,Nomsa,Sithole,18,Mpumalanga,Mbombela,Unemployed,32373.94,2012-03-12,2012,3,12,0
79381,79382,Naledi,Ndlovu,63,Gauteng,Pretoria,Employed,56966.16,2025-09-21,2025,9,21,6
79382,79383,Thabo,Jacobs,37,Limpopo,Tzaneen,Self-employed,11574.59,2023-01-19,2023,1,19,3
79383,79384,Sophia,Nkosi,39,Eastern Cape,East London,Employed,27870.93,2014-01-30,2014,1,30,3
79384,79385,Mia,Mokoena,32,Limpopo,Thohoyandou,Self-employed,43809.09,2021-06-01,2021,6,1,1
79385,79386,Thabo,Mokoena,61,Kwazulu-Natal,Richards Bay,Employed,22381.78,2023-09-13,2023,9,13,2
79386,79387,Sophia,Adams,36,Mpumalanga,Emalahleni,Self-employed,36859.76,2018-03-25,2018,3,25,6
79387,79388,Sophia,Mthembu,44,Free State,Bloemfontein,Self-employed,23210.29,2013-07-16,2013,7,16,1
79388,79389,Thabo,Dlamini,51,North West,Mahikeng,Employed,28619.17,2013-12-15,2013,12,15,6
79389,79390,Kabelo,Mokoena,49,Eastern Cape,Mthatha,Retired,14844.42,2014-11-20,2014,11,20,3
79390,79391,Zanele,Jacobs,39,Gauteng,Midrand,Retired,14803.19,2018-10-22,2018,10,22,0
79391,79392,Liam,Naidoo,53,Gauteng,Pretoria,Employed,21983.54,2022-09-22,2022,9,22,3
79392,79393,Sophia,Mthembu,49,Gauteng,Midrand,Employed,28701.78,2022-08-11,2022,8,11,3
79393,79394,Noah,Mthembu,59,Eastern Cape,Gqeberha,Student,40361.94,2013-07-26,2013,7,26,4
79394,79395,Nomsa,Ndlovu,44,Gauteng,Johannesburg,Nan,25978.1,2022-07-20,2022,7,20,2
79395,79396,Liam,Mokoena,23,Western Cape,George,Employed,17809.27,2023-10-12,2023,10,12,3
79396,79397,Anele,Mabena,43,Western Cape,Stellenbosch,Employed,80964.54,2019-12-02,2019,12,2,0
79397,79398,Ava,Mokoena,39,Limpopo,Thohoyandou,Student,30525.52,2023-11-09,2023,11,9,3
79398,79399,Kabelo,Khumalo,33,North West,Klerksdorp,Retired,25458.11,2022-08-11,2022,8,11,3
79399,79400,Kabelo,Pillay,19,Western Cape,Cape Town,Student,8861.07,2017-07-11,2017,7,11,1
79400,79401,Amahle,Mokoena,57,Gauteng,Soweto,Student,30905.71,2017-07-01,2017,7,1,5
79401,79402,Zanele,Khumalo,53,Kwazulu-Natal,Pietermaritzburg,Unemployed,17497.02,2012-01-10,2012,1,10,1
79402,79403,Nomsa,Molefe,22,Free State,Bethlehem,Unemployed,8083.67,2021-03-15,2021,3,15,0
79403,79404,Lerato,Botha,20,Eastern Cape,Mthatha,Employed,54732.82,2014-07-07,2014,7,7,0
79404,79405,Liam,Pillay,50,Northern Cape,Kimberley,Employed,8757.26,2021-01-01,2021,1,1,4
79405,79406,Emma,Pillay,33,Kwazulu-Natal,Richards Bay,Student,12838.48,2023-05-29,2023,5,29,0
79406,79407,Mia,Dlamini,48,Kwazulu-Natal,Richards Bay,Employed,23975.22,2016-12-20,2016,12,20,1
79407,79408,Kabelo,Naidoo,62,Mpumalanga,Emalahleni,Retired,11548.58,2014-03-25,2014,3,25,1
79408,79409,Sophia,Nkosi,42,Gauteng,Midrand,Retired,0.0,2025-01-24,2025,1,24,4
79409,79410,Ayanda,Botha,31,Gauteng,Johannesburg,Self-employed,6890.95,2017-10-05,2017,10,5,3
79410,79411,Oliver,Naidoo,63,Gauteng,Midrand,Employed,0.0,2021-09-01,2021,9,1,2
79411,79412,Liam,Khumalo,26,Gauteng,Soweto,Employed,35782.4,2012-03-30,2012,3,30,4
79412,79413,Amahle,Naidoo,54,Kwazulu-Natal,Richards Bay,Employed,52504.6,2014-04-03,2014,4,3,3
79413,79414,Sibusiso,Naidoo,54,Gauteng,Johannesburg,Retired,0.0,2025-03-12,2025,3,12,2
79414,79415,Noah,Ndlovu,39,Limpopo,Thohoyandou,Unemployed,19207.11,2021-11-19,2021,11,19,4
79415,79416,Noah,Mokoena,48,Northern Cape,Kimberley,Employed,8804.26,2016-02-02,2016,2,2,1
79416,79417,Zanele,Pillay,40,North West,Rustenburg,Employed,42083.67,2019-09-26,2019,9,26,3
79417,79418,Mia,Mahlangu,18,Eastern Cape,Mthatha,Employed,43957.05,2016-05-25,2016,5,25,2
79418,79419,Emma,Mahlangu,40,Eastern Cape,Mthatha,Employed,22020.8,2018-02-18,2018,2,18,6
79419,79420,Mia,Pillay,40,Western Cape,Cape Town,Nan,90725.26,2023-02-04,2023,2,4,5
79420,79421,Anele,Nkosi,61,Kwazulu-Natal,Richards Bay,Employed,17836.0,2017-08-17,2017,8,17,3
79421,79422,Ava,Khumalo,51,Kwazulu-Natal,Pietermaritzburg,Self-employed,8684.53,2014-05-31,2014,5,31,5
79422,79423,Lerato,Mabena,46,Mpumalanga,Secunda,Employed,9914.48,2020-08-16,2020,8,16,6
79423,79424,Bongani,Van Wyk,18,Western Cape,Stellenbosch,Unemployed,14160.83,2012-02-25,2012,2,25,5
79424,79425,Ethan,Ndlovu,22,Kwazulu-Natal,Richards Bay,Employed,21966.74,2013-12-27,2013,12,27,4
79425,79426,Ethan,Mokoena,40,Kwazulu-Natal,Durban,Self-employed,13874.39,2021-08-15,2021,8,15,6
79426,79427,Emma,Mthembu,18,Gauteng,Soweto,Employed,14405.86,2015-03-16,2015,3,16,0
79427,79428,Emma,Pillay,36,North West,Klerksdorp,Employed,77138.71,2020-08-15,2020,8,15,5
79428,79429,Sipho,Khumalo,18,Mpumalanga,Secunda,Employed,53451.84,2015-12-31,2015,12,31,3
79429,79430,Nomsa,Dlamini,53,Gauteng,Pretoria,Employed,24766.6,2022-11-14,2022,11,14,0
79430,79431,Amelia,Ndlovu,33,Gauteng,Pretoria,Employed,66297.87,2019-07-13,2019,7,13,5
79431,79432,Sophia,Molefe,47,Kwazulu-Natal,Pietermaritzburg,Employed,35130.54,2019-03-22,2019,3,22,4
79432,79433,Kabelo,Nkosi,34,Gauteng,Pretoria,Employed,66563.95,2016-06-03,2016,6,3,4
79433,79434,Anele,Williams,23,Eastern Cape,Gqeberha,Self-employed,9488.0,1900-01-01,1900,1,1,0
79434,79435,Mia,Mabena,31,Limpopo,Polokwane,Nan,0.0,2012-05-15,2012,5,15,1
79435,79436,Zanele,Khumalo,34,Gauteng,Midrand,Employed,48474.66,2024-04-17,2024,4,17,2
79436,79437,Sophia,Sithole,32,North West,Rustenburg,Employed,29884.64,2018-09-26,2018,9,26,2
79437,79438,Nomsa,Jacobs,28,Gauteng,Soweto,Employed,17585.01,2022-10-23,2022,10,23,6
79438,79439,Emma,Van Wyk,40,Gauteng,Midrand,Self-employed,23324.78,2015-02-22,2015,2,22,6
79439,79440,Sipho,Naidoo,32,Free State,Welkom,Employed,65894.74,2021-08-17,2021,8,17,1
79440,79441,Lucas,Pillay,18,Kwazulu-Natal,Durban,Self-employed,6773.08,2017-09-19,2017,9,19,1
79441,79442,Nomsa,Botha,24,Eastern Cape,Mthatha,Employed,10951.5,2013-05-28,2013,5,28,1
79442,79443,Ethan,Naidoo,32,Kwazulu-Natal,Richards Bay,Self-employed,26140.7,2023-06-19,2023,6,19,0
79443,79444,Mia,Khumalo,35,Mpumalanga,Mbombela,Retired,8983.93,2025-09-29,2025,9,29,0
79444,79445,Kabelo,Dlamini,39,Gauteng,Soweto,Employed,22291.68,2017-09-26,2017,9,26,1
79445,79446,Lerato,Ndlovu,46,Western Cape,Cape Town,Unemployed,18485.44,2020-03-30,2020,3,30,0
79446,79447,Sibusiso,Mabena,25,Eastern Cape,Gqeberha,Retired,15306.63,2023-08-04,2023,8,4,4
79447,79448,Emma,Botha,26,Kwazulu-Natal,Durban,Employed,29494.24,2013-04-13,2013,4,13,5
79448,79449,Amahle,Molefe,34,Kwazulu-Natal,Richards Bay,Employed,20822.06,2020-12-01,2020,12,1,1
79449,79450,Sipho,Khumalo,29,Gauteng,Midrand,Employed,19765.52,2025-04-23,2025,4,23,2
79450,79451,Ava,Khumalo,37,Limpopo,Tzaneen,Employed,86902.64,2021-03-22,2021,3,22,0
79451,79452, Amelia ,Mabena,42,Western Cape,Cape Town,Employed,14331.36,2015-01-05,2015,1,5,0
79452,79453,Oliver,Pillay,53,Gauteng,Midrand,Nan,21353.95,2017-10-05,2017,10,5,3
79453,79454,Sibusiso,Dlamini,45,Western Cape,George,Employed,19540.17,2019-11-11,2019,11,11,0
79454,79455,Naledi,Pillay,71,Eastern Cape,Gqeberha,Employed,18910.91,2022-09-20,2022,9,20,1
79455,79456,Nomsa,Sithole,45,Free State,Bethlehem,Unemployed,35133.74,2025-01-05,2025,1,5,6
79456,79457,Mia,Khumalo,62,Kwazulu-Natal,Durban,Employed,43046.41,2013-03-28,2013,3,28,3
79457,79458,Amelia,Botha,44,Gauteng,Soweto,Employed,16220.79,2022-07-24,2022,7,24,6
79458,79459,Anele,Adams,51,Western Cape,Paarl,Student,34445.72,2023-08-12,2023,8,12,5
79459,79460,Zanele,Van Wyk,42,Gauteng,Midrand,Unemployed,3542.0,2015-01-22,2015,1,22,3
79460,79461,Oliver,Mokoena,30,Gauteng,Midrand,Employed,8805.18,2015-03-24,2015,3,24,1
79461,79462,Zanele,Mthembu,52,Kwazulu-Natal,Pietermaritzburg,Employed,48921.6,2022-03-25,2022,3,25,4
79462,79463,Lucas,Khumalo,33,Free State,Bethlehem,Self-employed,28720.96,2016-12-03,2016,12,3,5
79463,79464,Oliver,Sithole,28,North West,Mahikeng,Employed,12724.66,2015-11-30,2015,11,30,0
79464,79465,Thabo,Khumalo,63,Limpopo,Thohoyandou,Employed,22206.43,2015-09-17,2015,9,17,3
79465,79466,Sophia,Mabena,38,Gauteng,Soweto,Self-employed,33986.72,2017-03-30,2017,3,30,3
79466,79467,Lerato,Jacobs,33,Western Cape,Paarl,Employed,8875.39,2022-02-08,2022,2,8,1
79467,79468,Amahle,Molefe,30,Northern Cape,Kimberley,Employed,36998.43,2024-08-30,2024,8,30,4
79468,79469,Emma,Pillay,43,Eastern Cape,East London,Nan,35620.87,2018-08-06,2018,8,6,0
79469,79470,Ava,Nkosi,32,Gauteng,Johannesburg,Employed,5389.88,2023-05-22,2023,5,22,0
79470,79471,Mia,Mahlangu,35,North West,Rustenburg,Employed,13801.19,2013-06-15,2013,6,15,5
79471,79472,Naledi,Khumalo,32,Western Cape,Stellenbosch,Unemployed,9999.41,2015-10-24,2015,10,24,5
79472,79473,Liam,Williams,61,Gauteng,Midrand,Employed,36723.84,2019-11-03,2019,11,3,6
79473,79474,Nomsa,Mthembu,36,Kwazulu-Natal,Pietermaritzburg,Unemployed,63604.4,2018-02-20,2018,2,20,1
79474,79475,Sibusiso,Naidoo,45,Gauteng,Johannesburg,Employed,54672.78,2023-12-23,2023,12,23,5
79475,79476,Noah,Khumalo,56,Western Cape,George,Employed,46064.74,2023-02-05,2023,2,5,6
79476,79477,Ayanda,Dlamini,22,Gauteng,Midrand,Unemployed,23258.6,2015-04-15,2015,4,15,2
79477,79478,Ethan,Mabena,29,Eastern Cape,East London,Employed,0.0,2019-11-23,2019,11,23,5
79478,79479,Zanele,Pillay,24,North West,Klerksdorp,Employed,17826.0,2016-08-29,2016,8,29,0
79479,79480,Sibusiso,Pillay,46,Northern Cape,Kimberley,Employed,51185.84,2017-06-10,2017,6,10,5
79480,79481,Amelia,Mahlangu,47,Kwazulu-Natal,Durban,Employed,15549.15,2020-10-17,2020,10,17,5
79481,79482,Naledi,Naidoo,35,Free State,Bethlehem,Employed,20054.63,2012-07-20,2012,7,20,4
79482,79483,Amahle,Nkosi,48,Gauteng,Pretoria,Employed,15040.69,2020-01-06,2020,1,6,0
79483,79484,Oliver,Naidoo,26,Eastern Cape,East London,Retired,18819.37,2022-08-02,2022,8,2,1
79484,79485,Noah,Naidoo,41,Kwazulu-Natal,Richards Bay,Employed,14470.78,2014-11-02,2014,11,2,6
79485,79486,Kabelo,Jacobs,18,Eastern Cape,East London,Employed,21148.81,2021-09-19,2021,9,19,6
79486,79487,Anele,Molefe,41,Western Cape,Cape Town,Employed,19754.19,2025-01-25,2025,1,25,5
79487,79488,Nomsa,Naidoo,61,Free State,Bloemfontein,Employed,49108.46,2021-10-01,2021,10,1,4
79488,79489,Ayanda,Mokoena,18,Kwazulu-Natal,Richards Bay,Self-employed,23660.8,2014-06-07,2014,6,7,5
79489,79490,Mia,Mokoena,45,Kwazulu-Natal,Pietermaritzburg,Employed,10213.36,2012-03-16,2012,3,16,4
79490,79491,Ava,Ndlovu,71,Gauteng,Soweto,Nan,44621.69,2025-05-25,2025,5,25,6
79491,79492,Naledi,Nkosi,34,Gauteng,Soweto,Employed,32539.01,2023-02-05,2023,2,5,6
79492,79493,Bongani,Pillay,51,Western Cape,George,Employed,11991.02,2022-06-30,2022,6,30,3
79493,79494,Amahle,Ndlovu,24,Gauteng,Midrand,Self-employed,52571.62,2021-05-11,2021,5,11,1
79494,79495,Oliver,Botha,39,Gauteng,Pretoria,Self-employed,77482.88,2022-08-05,2022,8,5,4
79495,79496,Nomsa,Botha,48,Limpopo,Polokwane,Employed,15532.76,2017-06-11,2017,6,11,6
79496,79497,Sibusiso,Nkosi,37,Gauteng,Pretoria,Employed,9236.29,2013-11-03,2013,11,3,6
79497,79498,Noah,Nkosi,54,Gauteng,Soweto,Employed,44952.18,2024-03-08,2024,3,8,4
79498,79499,Sibusiso,Ndlovu,18,Limpopo,Tzaneen,Employed,15796.03,2019-08-14,2019,8,14,2
79499,79500,Kabelo,Mahlangu,39,Kwazulu-Natal,Richards Bay,Student,15706.79,2015-07-06,2015,7,6,0
79500,79501,Lerato,Mahlangu,42,Eastern Cape,East London,Unemployed,36220.06,2024-10-17,2024,10,17,3
79501,79502,Naledi,Molefe,21,Gauteng,Pretoria,Employed,8328.07,2013-01-27,2013,1,27,6
79502,79503,Bongani,Mthembu,42,Eastern Cape,Gqeberha,Employed,67276.26,2012-09-04,2012,9,4,1
79503,79504,Thabo,Van Wyk,37,Eastern Cape,Mthatha,Employed,34169.09,2020-01-31,2020,1,31,4
79504,79505,Lucas,Van Wyk,49,Kwazulu-Natal,Pietermaritzburg,Employed,11131.16,2014-06-20,2014,6,20,4
79505,79506,Ava,Molefe,40,North West,Mahikeng,Self-employed,8991.29,2018-12-15,2018,12,15,5
79506,79507,Ayanda,Molefe,47,Gauteng,Soweto,Employed,44007.2,2021-08-25,2021,8,25,2
79507,79508,Anele,Botha,43,Kwazulu-Natal,Richards Bay,Employed,7671.4,2017-01-12,2017,1,12,3
79508,79509,Liam,Molefe,48,Gauteng,Johannesburg,Self-employed,20727.15,2023-03-09,2023,3,9,3
79509,79510,Ava,Pillay,30,Gauteng,Soweto,Employed,13256.91,2013-03-20,2013,3,20,2
79510,79511,Sipho,Mthembu,30,Gauteng,Midrand,Self-employed,15188.51,2023-10-26,2023,10,26,3
79511,79512,Noah,Van Wyk,26,Eastern Cape,Mthatha,Employed,56820.02,2018-05-29,2018,5,29,1
79512,79513,Thabo,Ndlovu,32,Free State,Bethlehem,Employed,19989.91,2024-02-05,2024,2,5,0
79513,79514,Thabo,Mthembu,50,Limpopo,Tzaneen,Employed,23846.02,2012-07-16,2012,7,16,0
79514,79515,Thabo,Jacobs,33,Gauteng,Soweto,Employed,0.0,2017-05-02,2017,5,2,1
79515,79516,Emma,Jacobs,51,Eastern Cape,East London,Self-employed,8333.2,2023-11-03,2023,11,3,4
79516,79517,Emma,Mahlangu,60,Kwazulu-Natal,Durban,Unemployed,28279.47,2012-10-24,2012,10,24,2
79517,79518,Noah,Jacobs,30,Kwazulu-Natal,Pietermaritzburg,Self-employed,13704.07,2020-02-05,2020,2,5,2
79518,79519,Sophia,Dlamini,20,Gauteng,Johannesburg,Employed,7906.0,2025-05-07,2025,5,7,2
79519,79520,Sophia,Botha,30,Eastern Cape,Mthatha,Student,13396.6,2014-08-14,2014,8,14,3
79520,79521,Kabelo,Khumalo,31,Eastern Cape,East London,Employed,15723.01,2012-06-15,2012,6,15,4
79521,79522,Noah,Williams,28,Mpumalanga,Emalahleni,Unemployed,22537.23,2024-04-01,2024,4,1,0
79522,79523,Ayanda,Sithole,28,Kwazulu-Natal,Pietermaritzburg,Self-employed,43487.78,2023-09-02,2023,9,2,5
79523,79524,Sipho,Molefe,18,Eastern Cape,Gqeberha,Employed,32756.84,2017-03-14,2017,3,14,1
79524,79525,Sibusiso,Dlamini,47,Gauteng,Johannesburg,Self-employed,63616.36,2021-04-29,2021,4,29,3
79525,79526,Mia,Dlamini,18,Gauteng,Pretoria,Employed,17505.57,2017-03-21,2017,3,21,1
79526,44093,Duplicate,Customer,45,North West,Mahikeng,Employed,25384.44,2018-12-22,2018,12,22,5
79527,79528,Nomsa,Dlamini,71,Kwazulu-Natal,Durban,Employed,53447.37,2021-04-02,2021,4,2,4
79528,79529,Naledi,Khumalo,55,Kwazulu-Natal,Pietermaritzburg,Employed,22738.13,2021-08-02,2021,8,2,0
79529,79530,Oliver,Mabena,56,Northern Cape,Kimberley,Employed,0.0,2019-06-27,2019,6,27,3
79530,79531,Emma,Ndlovu,39,Gauteng,Pretoria,Self-employed,27999.55,2012-03-25,2012,3,25,6
79531,79532,Bongani,Ndlovu,26,Eastern Cape,East London,Employed,10500.62,2015-04-09,2015,4,9,3
79532,79533,Anele,Naidoo,39,Gauteng,Soweto,Student,27892.22,2024-09-06,2024,9,6,4
79533,79534,Amahle,Mthembu,29,Kwazulu-Natal,Richards Bay,Employed,47721.55,2020-04-23,2020,4,23,3
79534,79535,Sibusiso,Adams,45,Gauteng,Pretoria,Self-employed,41835.39,2018-12-20,2018,12,20,3
79535,79536,Lucas,Dlamini,-4,Free State,Bloemfontein,Employed,20673.69,2015-10-30,2015,10,30,4
79536,79537,Anele,Botha,63,Kwazulu-Natal,Durban,Self-employed,15269.73,2013-07-01,2013,7,1,0
79537,79538,Nomsa,Mabena,73,Gauteng,Johannesburg,Employed,46390.48,2023-10-01,2023,10,1,6
79538,79539,Ayanda,Ndlovu,29,Gauteng,Midrand,Unemployed,25921.76,2020-11-09,2020,11,9,0
79539,79540,Kabelo,Naidoo,67,Limpopo,Tzaneen,Employed,50427.22,2018-03-06,2018,3,6,1
79540,79541,Zanele,Williams,34,Gauteng,Johannesburg,Self-employed,19594.06,2013-04-04,2013,4,4,3
79541,79542,Lerato,Ndlovu,32,Kwazulu-Natal,Pietermaritzburg,Unemployed,14772.4,2018-04-05,2018,4,5,3
79542,79543,Sophia,Botha,42,Kwazulu-Natal,Durban,Self-employed,12337.29,2015-07-23,2015,7,23,3
79543,79544,Sipho,Mokoena,18,Kwazulu-Natal,Durban,Self-employed,22511.19,2022-10-23,2022,10,23,6
79544,79545,Ayanda,Pillay,52,Eastern Cape,Mthatha,Employed,35943.18,2025-10-06,2025,10,6,0
79545,79546,Lucas,Mabena,54,Mpumalanga,Emalahleni,Employed,28883.71,2014-02-18,2014,2,18,1
79546,79547,Thabo,Van Wyk,46,Gauteng,Midrand,Employed,10460.86,2020-09-17,2020,9,17,3
79547,79548,Kabelo,Botha,18,Eastern Cape,East London,Retired,22036.61,2021-08-15,2021,8,15,6
79548,79549,Amelia,Mabena,18,Gauteng,Pretoria,Unemployed,31741.61,2013-02-23,2013,2,23,5
79549,79550,Mia,Pillay,36,Western Cape,Cape Town,Self-employed,35446.38,2021-05-25,2021,5,25,1
79550,79551,Amahle,Nkosi,31,Western Cape,Paarl,Employed,51073.05,2013-02-25,2013,2,25,0
79551,79552,Mia,Mthembu,30,Mpumalanga,Secunda,Unemployed,38916.71,2017-06-06,2017,6,6,1
79552,79553,Zanele,Botha,24,Limpopo,Tzaneen,Self-employed,8720.2,2012-01-12,2012,1,12,3
79553,79554,Ethan,Dlamini,44,Gauteng,Pretoria,Self-employed,30205.57,2024-06-23,2024,6,23,6
79554,79555,Emma,Williams,36,Eastern Cape,East London,Employed,24116.92,2023-12-14,2023,12,14,3
79555,79556,Oliver,Mahlangu,24,Gauteng,Johannesburg,Employed,19943.91,2013-10-23,2013,10,23,2
79556,79557,Sophia,Mabena,43,Free State,Bloemfontein,Employed,30304.66,2017-02-20,2017,2,20,0
79557,79558,Ayanda,Mthembu,22,Northern Cape,Kuruman,Employed,15797.47,2023-07-09,2023,7,9,6
79558,79559,Amahle,Sithole,32,North West,Mahikeng,Employed,18932.3,2021-01-09,2021,1,9,5
79559,79560,Anele,Van Wyk,35,Eastern Cape,East London,Employed,20130.32,2021-01-26,2021,1,26,1
79560,79561,Amahle,Mokoena,47,Kwazulu-Natal,Durban,Employed,12345.15,2020-03-01,2020,3,1,6
79561,79562,Bongani,Mahlangu,23,Gauteng,Midrand,Employed,4757.86,2015-02-09,2015,2,9,0
79562,79563,Amelia,Mthembu,18,Gauteng,Johannesburg,Employed,12196.57,2016-05-12,2016,5,12,3
79563,79564,Sibusiso,Ndlovu,36,Western Cape,Stellenbosch,Retired,69536.47,2017-05-08,2017,5,8,0
79564,79565,Amahle,Nkosi,37,Gauteng,Johannesburg,Self-employed,48019.85,2013-02-19,2013,2,19,1
79565,79566,Ava,Khumalo,39,Kwazulu-Natal,Richards Bay,Student,44339.49,2023-03-03,2023,3,3,4
79566,79567,Ayanda,Williams,38,Gauteng,Midrand,Self-employed,5659.04,2025-05-27,2025,5,27,1
79567,79568,Oliver,Mthembu,31,Free State,Bethlehem,Unemployed,21828.39,2023-07-24,2023,7,24,0
79568,79569,Kabelo,Mahlangu,36,Free State,Welkom,Self-employed,28459.8,2022-05-04,2022,5,4,2
79569,79570,Emma,Dlamini,52,Kwazulu-Natal,Durban,Employed,30996.6,2014-07-19,2014,7,19,5
79570,79571,Anele,Dlamini,30,Mpumalanga,Emalahleni,Unemployed,12372.57,2020-06-27,2020,6,27,5
79571,79572,Ayanda,Khumalo,67,Limpopo,Thohoyandou,Student,0.0,2014-10-20,2014,10,20,0
79572,79573,Oliver,Pillay,29,Western Cape,Stellenbosch,Self-employed,11259.78,2017-10-24,2017,10,24,1
79573,79574,Lerato,Khumalo,51,Limpopo,Tzaneen,Employed,31263.37,2025-08-10,2025,8,10,6
79574,79575,Lerato,Jacobs,49,Limpopo,Tzaneen,Retired,39803.68,2016-01-01,2016,1,1,4
79575,79576,Lerato,Mthembu,41,Gauteng,Johannesburg,Employed,0.0,2016-09-14,2016,9,14,2
79576,79577,Kabelo,Naidoo,25,Kwazulu-Natal,Pietermaritzburg,Employed,56577.4,2016-09-03,2016,9,3,5
79577,79578,Kabelo,Mabena,32,Western Cape,Cape Town,Employed,12099.15,2017-12-12,2017,12,12,1
79578,79579,Lerato,Nkosi,51,Gauteng,Pretoria,Employed,36525.31,2021-05-08,2021,5,8,5
79579,79580,Kabelo,Sithole,36,North West,Mahikeng,Nan,17555.88,2017-08-27,2017,8,27,6
79580,79581,Sophia,Sithole,18,North West,Rustenburg,Employed,18319.0,2019-03-31,2019,3,31,6
79581,79582,Naledi,Pillay,56,Eastern Cape,East London,Employed,16615.23,2024-04-18,2024,4,18,3
79582,79583,Emma,Pillay,18,Western Cape,Stellenbosch,Employed,6347.5,2018-02-26,2018,2,26,0
79583,79584,Lerato,Naidoo,58,Western Cape,Stellenbosch,Employed,9137.31,2025-02-19,2025,2,19,2
79584,79585,Anele,Ndlovu,51,Kwazulu-Natal,Richards Bay,Self-employed,11510.95,2014-04-29,2014,4,29,1
79585,79586,Naledi,Sithole,39,Gauteng,Midrand,Employed,7177.86,2019-06-10,2019,6,10,0
79586,79587,Ayanda,Naidoo,34,Eastern Cape,Mthatha,Employed,31283.26,2012-07-01,2012,7,1,6
79587,79588,Naledi,Molefe,19,Western Cape,Stellenbosch,Employed,0.0,2018-04-29,2018,4,29,6
79588,79589,Mia,Van Wyk,18,Northern Cape,Upington,Employed,51174.24,2024-02-09,2024,2,9,4
79589,79590,Emma,Adams,44,Western Cape,George,Employed,21127.2,2016-08-16,2016,8,16,1
79590,79591,Amahle,Mthembu,38,Gauteng,Midrand,Nan,68953.34,2022-07-21,2022,7,21,3
79591,79592,Nomsa,Sithole,50,Western Cape,Stellenbosch,Self-employed,14729.23,2021-12-06,2021,12,6,0
79592,79593,Naledi,Naidoo,31,Gauteng,Midrand,Employed,15105.09,2021-01-21,2021,1,21,3
79593,79594,Anele,Mahlangu,43,Gauteng,Pretoria,Employed,11992.63,2013-03-02,2013,3,2,5
79594,79595,Anele,Mahlangu,23,Eastern Cape,Gqeberha,Self-employed,31112.71,2013-08-23,2013,8,23,4
