customer_id,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,Unnamed: 0,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
13321,10,4383.51,438.351,1023.64,13320,Nomsa,Nkosi,28,Northern Cape,Upington,Employed,20606.81,2020-11-26,2020,11,26,3
81217,8,10306.6,1288.325,3167.8,81216,Sophia,Khumalo,44,Gauteng,Midrand,Employed,22499.68,2018-09-26,2018,9,26,2
9431,6,690791.12,115131.85333333333,686386.24,9430,Mia,Mthembu,33,Western Cape,Paarl,Student,18870.19,2023-06-26,2023,6,26,0
36568,12,9448.92,787.41,3109.78,36567,Thabo,Molefe,49,Free State,Bethlehem,Self-employed,32138.22,2014-03-22,2014,3,22,5
42861,11,6766.08,615.0981818181818,2650.11,42860,Amelia,Naidoo,41,Limpopo,Polokwane,Student,6124.65,2018-12-09,2018,12,9,6
54051,7,7257.41,1036.7728571428572,2769.88,54050,Sophia,Naidoo,46,Kwazulu-Natal,Pietermaritzburg,Self-employed,47067.84,2021-03-10,2021,3,10,2
59857,11,20611.82,1873.8018181818181,11645.58,59856,Noah,Mahlangu,42,Gauteng,Johannesburg,Self-employed,13441.73,2019-10-12,2019,10,12,5
50313,13,15681.48,1206.2676923076922,4120.6,50312,Thabo,Botha,36,Gauteng,Johannesburg,Employed,10474.45,2019-01-28,2019,1,28,0
59005,8,4120.23,515.02875,1284.78,59004,Mia,Nkosi,22,North West,Mahikeng,Employed,45796.24,2023-02-01,2023,2,1,2
35442,5,3563.05,712.61,1558.67,35441,Oliver,Molefe,44,Free State,Bethlehem,Employed,13234.9,2019-09-25,2019,9,25,2
21696,11,10768.43,978.9481818181819,5311.38,21695,Thabo,Dlamini,18,Mpumalanga,Emalahleni,Student,27449.53,2017-05-06,2017,5,6,5
28252,7,7942.47,1134.6385714285714,2110.46,28251,Ayanda,Pillay,59,Free State,Bloemfontein,Unemployed,0.0,2018-06-22,2018,6,22,4
40344,4,2331.98,582.995,1000.71,40343,Lucas,Sithole,42,Free State,Bloemfontein,Unemployed,36847.28,2025-10-21,2025,10,21,1
63159,6,6120.2300000000005,1020.0383333333334,2068.94,63158,Ayanda,Molefe,49,Limpopo,Polokwane,Employed,18046.71,2019-05-31,2019,5,31,4
30884,10,9278.609999999999,927.8609999999999,2175.54,30883,Oliver,Adams,55,Eastern Cape,East London,Student,18845.08,2022-04-10,2022,4,10,6
99821,5,3534.6499999999996,706.93,1067.84,99820,Bongani,Sithole,50,Gauteng,Johannesburg,Employed,23383.88,2012-03-01,2012,3,1,3
66423,8,6785.0599999999995,848.1324999999999,2537.16,66422,Emma,Williams,37,Free State,Bloemfontein,Employed,17364.42,2022-05-24,2022,5,24,1
40558,10,5889.21,588.921,2395.63,40557,Amelia,Molefe,38,Western Cape,George,Employed,95646.63,2016-02-16,2016,2,16,1
9382,4,2479.44,619.86,1019.53,9381,Lucas,Williams,18,Gauteng,Midrand,Self-employed,68114.48,2017-08-14,2017,8,14,0
60193,13,10025.25,771.1730769230769,1561.17,60192,Lerato,Pillay,18,Mpumalanga,Mbombela,Employed,27685.42,2021-01-22,2021,1,22,4
84160,2,5133.9,2566.95,2574.5,84159,Lerato,Naidoo,53,Gauteng,Pretoria,Employed,31110.61,2012-06-08,2012,6,8,4
45941,8,9101.07,1137.63375,4239.25,45940,Sibusiso,Van Wyk,18,Gauteng,Soweto,Retired,39206.22,2023-08-26,2023,8,26,5
6539,8,4663.389999999999,582.9237499999999,1375.76,6538,Amelia,Sithole,32,Mpumalanga,Mbombela,Self-employed,55603.79,2023-03-14,2023,3,14,1
16605,7,185180.53,26454.36142857143,171654.97,16604,Kabelo,Khumalo,53,Western Cape,Cape Town,Student,18462.0,2013-01-01,2013,1,1,1
73658,7,13561.43,1937.347142857143,6743.52,73657,Thabo,Botha,32,Gauteng,Midrand,Retired,17673.42,2025-06-10,2025,6,10,1
14874,6,6540.68,1090.1133333333335,2029.68,14873,Sophia,Botha,43,Gauteng,Soweto,Retired,58239.74,2023-01-29,2023,1,29,6
62647,8,11783.49,1472.93625,5062.79,62646,Noah,Mahlangu,55,Mpumalanga,Emalahleni,Self-employed,73723.98,2024-05-23,2024,5,23,3
13452,9,6839.38,759.9311111111111,3023.38,13451, Kabelo ,Jacobs,33,Limpopo,Thohoyandou,Employed,7867.92,2022-11-05,2022,11,5,5
43591,10,663672.67,66367.267,654507.63,43590,Lerato,Molefe,65,Kwazulu-Natal,Richards Bay,Employed,14100.83,2021-08-08,2021,8,8,6
75411,9,7825.75,869.5277777777778,2211.82,75410,Sibusiso,Mokoena,42,Gauteng,Soweto,Self-employed,9644.98,2022-09-21,2022,9,21,2
12986,16,19046.68,1190.4175,3814.34,12985,Sipho,Pillay,47,Mpumalanga,Mbombela,Employed,34493.87,2023-02-26,2023,2,26,6
41418,8,8530.49,1066.31125,3550.0,41417,Lerato,Nkosi,46,Kwazulu-Natal,Durban,Employed,66388.84,2016-11-13,2016,11,13,6
20182,12,11850.34,987.5283333333333,5651.43,20181,Amelia,Mahlangu,28,Free State,Welkom,Employed,10866.05,2024-11-26,2024,11,26,1
82804,12,7858.97,654.9141666666667,2364.48,82803,Amelia,Dlamini,24,Limpopo,Thohoyandou,Self-employed,16835.75,2022-05-30,2022,5,30,0
89266,13,13796.07,1061.236153846154,3887.1,89265,Nomsa,Dlamini,19,Gauteng,Midrand,Employed,13534.98,2021-10-02,2021,10,2,5
67855,15,21272.95,1418.1966666666667,8751.07,67854,Sibusiso,Naidoo,63,Free State,Bethlehem,Nan,34636.28,2019-04-26,2019,4,26,4
17078,8,3924.08,490.51,1224.67,17077,Oliver,Adams,53,Western Cape,Cape Town,Employed,37176.16,2024-03-07,2024,3,7,3
56079,5,5940.99,1188.1979999999999,2728.58,56078,Naledi,Adams,30,North West,Rustenburg,Employed,26299.9,2018-08-02,2018,8,2,3
55894,12,17440.649999999998,1453.3874999999998,5980.74,55893,Nomsa,Mthembu,43,Mpumalanga,Emalahleni,Employed,7951.11,2024-12-11,2024,12,11,2
85707,5,4275.32,855.064,3546.51,85706,Sophia,Dlamini,39,Gauteng,Midrand,Employed,39896.25,2013-11-24,2013,11,24,6
20874,5,8721.69,1744.3380000000002,6258.73,20873,Nomsa,Adams,50,Gauteng,Soweto,Unemployed,47698.94,2014-03-18,2014,3,18,1
76735,7,2448.49,349.78428571428566,820.5,76734,Naledi,Van Wyk,41,Eastern Cape,Gqeberha,Employed,11357.96,2025-02-01,2025,2,1,5
21897,12,10178.82,848.235,1746.44,21896,Noah,Adams,18,Free State,Welkom,Employed,25929.76,2024-02-20,2024,2,20,1
96303,6,5946.42,991.07,2830.33,96302,Lerato,Dlamini,50,Gauteng,Midrand,Employed,49591.1,2026-01-13,2026,1,13,1
8240,9,7189.4,798.8222222222222,2998.61,8239,Ethan,Ndlovu,42,Eastern Cape,Mthatha,Self-employed,41756.73,2018-12-16,2018,12,16,6
44988,4,7014.09,1753.5225,5762.49,44987,Sipho,Adams,18,Gauteng,Johannesburg,Unemployed,68344.22,2020-09-17,2020,9,17,3
2403,9,4851.66,539.0733333333333,1024.34,2402,Emma,Adams,42,Gauteng,Pretoria,Retired,21617.52,2017-10-14,2017,10,14,5
22115,12,4504.5,375.375,1238.42,22114,Sibusiso,Nkosi,56,Free State,Bloemfontein,Retired,21025.68,2016-01-16,2016,1,16,5
52403,11,11962.02,1087.4563636363637,2953.58,52402,Zanele,Botha,21,Gauteng,Johannesburg,Employed,23459.3,2018-10-19,2018,10,19,4
52457,7,6745.539999999999,963.6485714285712,4598.98,52456,Anele,Botha,43,Kwazulu-Natal,Pietermaritzburg,Employed,20101.64,2020-04-12,2020,4,12,6
98175,7,25759.100000000002,3679.871428571429,20672.11,98174,Noah,Pillay,49,North West,Klerksdorp,Employed,26583.02,2024-11-19,2024,11,19,1
18451,6,1822.44,303.74,716.11,18450,Lerato,Ndlovu,32,Mpumalanga,Emalahleni,Unemployed,22527.95,2022-09-06,2022,9,6,1
29266,7,11986.41,1712.3442857142857,6601.7,29265,Naledi,Mahlangu,32,Eastern Cape,East London,Unemployed,19555.12,2015-03-27,2015,3,27,4
38323,6,2256.34,376.0566666666667,815.19,38322,Ethan,Williams,21,Limpopo,Tzaneen,Employed,24689.36,2015-07-28,2015,7,28,1
92713,7,10665.22,1523.6028571428571,4189.5,92712,Amahle,Adams,46,Kwazulu-Natal,Pietermaritzburg,Employed,35068.15,2023-10-15,2023,10,15,6
35358,22,23258.62,1057.21,4837.71,35357,Ethan,Dlamini,30,Eastern Cape,Gqeberha,Employed,42780.04,2014-03-29,2014,3,29,5
11565,10,5063.73,506.37299999999993,2409.96,11564,Zanele,Botha,52,Gauteng,Soweto,Retired,39693.98,2023-09-15,2023,9,15,4
67175,12,12370.12,1030.8433333333335,3413.51,67174,Ethan,Mabena,54,Western Cape,Paarl,Unemployed,23400.24,2023-11-23,2023,11,23,3
28335,8,13047.3,1630.9125,3808.6,28334,Nomsa,Jacobs,34,Mpumalanga,Secunda,Retired,94535.72,2023-01-30,2023,1,30,0
56156,12,11081.1,923.4250000000001,3457.51,56155,Oliver,Nkosi,38,Kwazulu-Natal,Richards Bay,Employed,84676.96,2016-08-09,2016,8,9,1
68262,4,3545.75,886.4375,1607.91,68261,Naledi, Sithole ,56,Eastern Cape,Gqeberha,Nan,28293.66,2025-12-19,2025,12,19,4
27544,6,5993.06,998.8433333333334,3447.8,27543,Anele,Mabena,49,Kwazulu-Natal,Pietermaritzburg,Employed,26636.2,2025-06-20,2025,6,20,4
19171,5,3193.17,638.634,1205.04,19170,Anele,Mokoena,54,Gauteng,Soweto,Employed,64981.21,2022-09-11,2022,9,11,6
81162,9,2527.86,280.87333333333333,588.23,81161,Bongani,Jacobs,31,Gauteng,Midrand,Retired,26924.03,2015-07-30,2015,7,30,3
76912,11,10027.64,911.6036363636363,2417.47,76911,Amahle,Molefe,46,Kwazulu-Natal,Richards Bay,Employed,18291.88,2020-09-26,2020,9,26,5
94184,9,7623.4400000000005,847.048888888889,1707.78,94183,Sibusiso,Mahlangu,48,Kwazulu-Natal,Richards Bay,Employed,7250.93,2017-10-05,2017,10,5,3
82293,11,7891.5599999999995,717.4145454545454,2086.63,82292,Anele,Botha,18,Gauteng,Midrand,Employed,34476.86,2022-05-10,2022,5,10,1
83055,9,6331.76,703.5288888888889,2605.59,83054,Kabelo,Mabena,19,Mpumalanga,Emalahleni,Employed,10414.7,2019-04-04,2019,4,4,3
73647,1,927.0,927.0,927.0,73646,Mia,Mahlangu,18,Gauteng,Pretoria,Unemployed,0.0,2022-10-12,2022,10,12,2
35225,12,14969.099999999999,1247.425,3748.72,35224,Sophia,Molefe,70,Gauteng,Soweto,Unemployed,26792.67,2025-06-28,2025,6,28,5
53878,8,14322.08,1790.26,6687.87,53877,Lerato,Mahlangu,49,Gauteng,Midrand,Self-employed,75915.97,2025-02-15,2025,2,15,5
10488,10,8158.8099999999995,815.881,3089.33,10487,Thabo,Mabena,32,Northern Cape,Kuruman,Employed,30032.23,2020-08-28,2020,8,28,4
11818,10,5828.9800000000005,582.898,1150.73,11817,Mia,Sithole,30,Kwazulu-Natal,Richards Bay,Employed,21929.02,2018-11-05,2018,11,5,0
44839,12,21996.690000000002,1833.0575000000001,6645.12,44838,Ethan,Dlamini,36,Gauteng,Pretoria,Employed,28618.15,2023-11-18,2023,11,18,5
2079,11,9795.68,890.5163636363636,3259.5,2078,Ava,Botha,49,Gauteng,Midrand,Employed,51734.18,2021-07-08,2021,7,8,3
49107,12,32218.249999999996,2684.8541666666665,20193.19,49106,Anele,Molefe,46,North West,Rustenburg,Employed,26534.54,2023-05-21,2023,5,21,6
93981,9,9994.18,1110.4644444444446,2909.35,93980,Ava,Sithole,32,Limpopo,Polokwane,Employed,7088.68,2025-01-30,2025,1,30,3
5548,6,5651.6900000000005,941.9483333333334,2042.66,5547,Anele,Sithole,36,Western Cape,Cape Town,Employed,20777.09,2019-06-18,2019,6,18,1
86789,13,20177.25,1552.0961538461538,5288.95,86788,Amahle,Adams,54,Free State,Bethlehem,Employed,77747.81,2020-09-03,2020,9,3,3
84209,5,3866.9399999999996,773.3879999999999,2197.04,84208,Amahle,Adams,19,Eastern Cape,Gqeberha,Employed,58622.37,2013-11-21,2013,11,21,3
82553,16,1011747.37,63234.210625,1000000.0,82552,Kabelo,Mthembu,47,Kwazulu-Natal,Pietermaritzburg,Employed,7730.17,2025-08-18,2025,8,18,0
37348,4,3337.96,834.49,1790.6,37347,Mia,Pillay,20,Kwazulu-Natal,Pietermaritzburg,Employed,20907.45,2012-04-04,2012,4,4,2
92498,8,7268.17,908.52125,3391.27,92497,Zanele,Mabena,33,North West,Nan,Employed,6313.63,2016-12-02,2016,12,2,4
31012,8,11218.53,1402.31625,4655.06,31011,Sibusiso,Jacobs,43,Gauteng,Pretoria,Employed,17845.57,2023-12-11,2023,12,11,0
17975,10,11677.29,1167.729,3738.81,17974,Emma,Sithole,35,Eastern Cape,Mthatha,Student,11554.26,2022-04-28,2022,4,28,3
34029,5,7231.8099999999995,1446.3619999999999,4647.96,34028,Lerato,Pillay,34,Mpumalanga,Emalahleni,Employed,24929.39,2016-02-05,2016,2,5,4
64013,9,11473.73,1274.858888888889,5530.85,64012,Nomsa,Dlamini,55,Kwazulu-Natal,Richards Bay,Employed,15457.7,2021-04-13,2021,4,13,1
96918,12,19143.65,1595.3041666666668,7736.61,96917,Lucas,Mabena,40,Gauteng,Soweto,Student,38960.86,2023-06-29,2023,6,29,3
47354,8,4861.34,607.6675,1347.61,47353,Nomsa,Williams,44,Kwazulu-Natal,Pietermaritzburg,Self-employed,42220.12,2020-09-08,2020,9,8,1
80111,8,4132.08,516.51,1429.57,80110,Amelia,Jacobs,61,Kwazulu-Natal,Richards Bay,Student,11153.11,2023-05-15,2023,5,15,0
79593,12,9290.42,774.2016666666667,4020.89,79592,Naledi,Naidoo,31,Gauteng,Midrand,Employed,15105.09,2021-01-21,2021,1,21,3
14180,22,15285.42,694.7918181818181,2978.05,14179, Emma ,Jacobs,21,Eastern Cape,Mthatha,Employed,5215.32,2013-07-01,2013,7,1,0
69130,8,13466.0,1683.25,4327.37,69129,Naledi,Jacobs,27,Kwazulu-Natal,Durban,Employed,15832.95,2012-08-11,2012,8,11,5
64321,17,21446.91,1261.5829411764705,6681.96,64320,Zanele,Mthembu,43,Gauteng,Soweto,Employed,33584.79,2025-11-17,2025,11,17,0
36083,17,20761.03,1221.2370588235294,8076.95,36082,Lerato,Mokoena,30,Kwazulu-Natal,Durban,Employed,13843.37,2022-12-24,2022,12,24,5
69541,3,2997.1099999999997,999.0366666666665,1931.32,69540,Ethan,Nkosi,54,Eastern Cape,Mthatha,Employed,19764.84,2013-03-12,2013,3,12,1
27842,5,3680.0299999999997,736.006,1827.17,27841,Sophia,Mthembu,35,Free State,Bloemfontein,Employed,32045.23,2016-04-04,2016,4,4,0
19512,3,1716.54,572.18,940.14,19511,Lucas,Williams,53,Mpumalanga,Secunda,Retired,10263.14,2023-08-11,2023,8,11,4
50711,18,16985.3,943.6277777777777,4292.84,50710,Ava,Mahlangu,18,Gauteng,Johannesburg,Employed,16628.6,2022-04-28,2022,4,28,3
34373,3,1835.87,611.9566666666666,1542.74,34372,Zanele,Williams,31,Kwazulu-Natal,Durban,Employed,21377.68,2012-12-05,2012,12,5,2
33104,12,8152.64,679.3866666666667,1255.85,33103,Ava,Mahlangu,31,Gauteng,Soweto,Unemployed,60030.92,2021-11-23,2021,11,23,1
15173,9,7966.45,885.161111111111,1784.03,15172,Mia,Van Wyk,38,Eastern Cape,Mthatha,Unemployed,50162.61,2023-04-26,2023,4,26,2
57933,7,312895.37999999995,44699.33999999999,308288.94,57932,Naledi,Williams,22,Kwazulu-Natal,Durban,Self-employed,10420.31,2014-05-22,2014,5,22,3
57434,11,14187.880000000001,1289.807272727273,3906.76,57433,Sophia,Botha,25,Western Cape,Cape Town,Employed,13005.74,2016-01-11,2016,1,11,0
24347,12,397702.75,33141.895833333336,384855.68,24346,Bongani,Pillay,28,Limpopo,Polokwane,Employed,27835.11,2014-07-19,2014,7,19,5
50845,9,6446.17,716.2411111111111,2284.67,50844,Oliver,Nkosi,22,Limpopo,Thohoyandou,Self-employed,13375.98,2018-01-19,2018,1,19,4
13897,6,8644.76,1440.7933333333333,2416.91,13896,Ayanda,Dlamini,29,Eastern Cape,Mthatha,Retired,25540.5,2022-10-02,2022,10,2,6
52530,10,13681.82,1368.182,3817.5,52529,Zanele,Molefe,37,Northern Cape,Upington,Self-employed,26167.4,2020-06-19,2020,6,19,4
80116,5,-996644.33,-199328.86599999998,1165.08,80115,Kabelo,Mokoena,36,Gauteng,Pretoria,Nan,32281.13,2024-05-01,2024,5,1,2
19660,6,10895.96,1815.993333333333,6448.37,19659,Thabo,Adams,26,Mpumalanga,Secunda,Employed,40751.82,2024-12-20,2024,12,20,4
28666,10,12127.42,1212.742,2489.97,28665,Mia,Mthembu,26,Gauteng,Johannesburg,Employed,5768.35,2019-05-31,2019,5,31,4
42907,10,4117.68,411.76800000000003,800.52,24893,Unknown,Customer,63,Kwazulu-Natal,Durban,Self-employed,41854.85,2021-01-31,2021,1,31,6
42907,10,4117.68,411.76800000000003,800.52,42906,Noah,Ndlovu,24,Mpumalanga,Secunda,Employed,20841.83,2016-02-19,2016,2,19,4
95937,4,2469.63,617.4075,752.37,95936,Lucas,Van Wyk,51,Kwazulu-Natal,Richards Bay,Student,66921.73,2025-10-09,2025,10,9,3
75775,9,12523.91,1391.5455555555554,6471.84,75774,Thabo,Sithole,18,Northern Cape,Upington,Self-employed,9972.49,2025-02-19,2025,2,19,2
70803,8,12034.78,1504.3475,4305.76,70802,Ava,Ndlovu,44,Western Cape,Stellenbosch,Nan,58071.93,2021-09-25,2021,9,25,5
79015,6,4047.3399999999997,674.5566666666666,2066.52,79014,Noah,Dlamini,26,Mpumalanga,Secunda,Employed,69023.19,2021-06-21,2021,6,21,0
80887,7,4597.75,656.8214285714286,2050.61,80886,Ethan,Ndlovu,59,Gauteng,Soweto,Self-employed,19784.52,2017-07-04,2017,7,4,1
80462,10,11533.14,1153.3139999999999,7185.41,80461,Liam,Dlamini,31,Gauteng,Johannesburg,Employed,8167.04,2024-12-07,2024,12,7,5
9503,8,9055.98,1131.9975,4150.37,9502,Noah,Ndlovu,39,Gauteng,Johannesburg,Employed,49833.22,2020-03-10,2020,3,10,1
39985,6,3447.57,574.595,1596.22,39984,Bongani,Pillay,32,Kwazulu-Natal,Pietermaritzburg,Employed,17405.5,2018-11-18,2018,11,18,6
51095,8,6744.65,843.08125,2739.2,51094,Kabelo,Molefe,36,Kwazulu-Natal,Pietermaritzburg,Unemployed,35257.89,2016-06-11,2016,6,11,5
4956,3,1573.57,524.5233333333333,664.83,4955,Ayanda,Jacobs,66,Kwazulu-Natal,Richards Bay,Self-employed,15138.65,2024-05-06,2024,5,6,0
4183,3,126298.78000000001,42099.59333333334,125398.07,4182,Zanele,Nkosi,34,Free State,Bethlehem,Employed,0.0,2017-01-25,2017,1,25,2
72718,6,7276.22,1212.7033333333334,2880.14,72717,Mia,Mthembu,38,Gauteng,Pretoria,Student,42123.72,2014-08-21,2014,8,21,3
42764,12,7615.76,634.6466666666666,2434.94,42763,Nomsa,Sithole,38,Western Cape,Stellenbosch,Employed,22996.87,2019-01-15,2019,1,15,1
32504,7,3464.41,494.9157142857143,1265.46,32503,Amelia,Pillay,26,Kwazulu-Natal,Pietermaritzburg,Employed,38544.73,2025-03-22,2025,3,22,5
61240,9,7065.7,785.0777777777778,2484.22,61239,Lerato,Mabena,27,Eastern Cape,East London,Employed,23355.13,2015-01-02,2015,1,2,4
54297,8,12912.380000000001,1614.0475000000001,5026.27,54296,Naledi,Pillay,21,Gauteng,Midrand,Retired,32634.16,2022-12-30,2022,12,30,4
38868,9,10751.039999999999,1194.56,7875.48,38867,Sophia,Mthembu,52,Gauteng,Midrand,Employed,21221.49,2013-11-04,2013,11,4,0
85409,10,11867.06,1186.706,4472.7,85408,Bongani,Mthembu,23,Gauteng,Soweto,Student,27993.29,2020-01-16,2020,1,16,3
27327,6,7283.599999999999,1213.9333333333332,3276.39,27326,Amahle,Mabena,36,Gauteng,Soweto,Student,15100.57,2013-07-31,2013,7,31,2
51157,8,3353.92,419.24,1090.65,51156,Mia,Mthembu,58,Northern Cape,Upington,Student,7311.91,2020-08-26,2020,8,26,2
93370,8,5316.8,664.6,1159.26,93369,Ava,Mokoena,39,Gauteng,Midrand,Self-employed,16972.71,2020-04-10,2020,4,10,4
41572,8,7442.02,930.2525,1805.0,41571,Amahle,Naidoo,57,Gauteng,Pretoria,Employed,54442.7,2018-05-25,2018,5,25,4
46608,8,5915.41,739.42625,1789.4,46607,Anele,Mthembu,40,Western Cape,George,Self-employed,25250.38,2015-10-21,2015,10,21,2
13720,3,2103.8199999999997,701.2733333333332,1274.76,13719,Sophia,Khumalo,24,Western Cape,Stellenbosch,Self-employed,14717.1,2024-06-26,2024,6,26,2
29310,5,5630.62,1126.124,2039.63,29309,Ayanda,Mabena,29,Free State,Welkom,Employed,0.0,2019-05-16,2019,5,16,3
67142,5,4764.54,952.908,1800.09,67141,Bongani,Pillay,27,Western Cape,Cape Town,Employed,3671.43,2020-06-11,2020,6,11,3
42558,7,10334.33,1476.3328571428572,3626.81,42557,Bongani,Williams,85,Gauteng,Pretoria,Self-employed,16284.32,2013-03-10,2013,3,10,6
61118,6,2296.64,382.7733333333333,519.96,61117,Amelia,Naidoo,29,Mpumalanga,Emalahleni,Employed,37999.67,2023-05-06,2023,5,6,5
47021,7,7536.1900000000005,1076.5985714285714,2453.55,47020,Liam,Van Wyk,80,Gauteng,Pretoria,Employed,16571.9,2020-02-24,2020,2,24,0
57101,6,3007.2200000000003,501.2033333333334,1117.51,57100,Oliver,Van Wyk,38,Gauteng,Soweto,Student,32918.8,2018-06-26,2018,6,26,1
45719,5,6161.52,1232.304,2847.22,45718,Noah,Sithole,18,Mpumalanga,Emalahleni,Employed,13236.86,2024-03-24,2024,3,24,6
40535,11,13841.65,1258.331818181818,4963.86,40534,Anele,Molefe,44,Gauteng,Midrand,Employed,32267.0,2012-02-22,2012,2,22,2
93809,7,18055.140000000003,2579.3057142857147,9554.28,93808,Amahle,Mahlangu,46,Limpopo,Thohoyandou,Retired,25333.16,2018-11-26,2018,11,26,0
62997,12,14401.86,1200.155,2013.27,62996,Mia,Ndlovu,31,Kwazulu-Natal,Richards Bay,Employed,22175.64,2014-07-27,2014,7,27,6
65112,9,9108.64,1012.071111111111,3550.91,65111,Mia,Dlamini,43,Eastern Cape,East London,Retired,33121.47,2014-07-26,2014,7,26,5
62901,7,9491.58,1355.94,4876.14,62900,Mia,Botha,36,Kwazulu-Natal,Pietermaritzburg,Self-employed,19652.83,2019-05-17,2019,5,17,4
60424,30,27819.78,927.3259999999999,3162.08,60423,Sophia,Jacobs,31,Kwazulu-Natal,Pietermaritzburg,Employed,10732.44,2025-08-07,2025,8,7,3
78151,10,10185.68,1018.568,4772.0,78150,Lucas,Mahlangu,46,Kwazulu-Natal,Durban,Employed,16048.93,2016-06-07,2016,6,7,1
50306,4,7477.99,1869.4975,3312.33,50305,Zanele,Adams,28,Western Cape,Paarl,Unemployed,19724.28,2022-12-27,2022,12,27,1
79651,6,7226.18,1204.3633333333335,3792.56,79650,Sophia,Molefe,20,Gauteng,Johannesburg,Employed,39839.33,2020-08-26,2020,8,26,2
10762,8,6370.88,796.36,3619.35,10761,Oliver,Khumalo,40,Mpumalanga,Secunda,Employed,33948.31,2015-12-01,2015,12,1,1
51477,6,3110.75,518.4583333333334,1112.23,51476,Zanele,Khumalo,18,North West,Mahikeng,Self-employed,25637.84,2022-11-13,2022,11,13,6
8985,11,9084.99,825.9081818181818,1968.53,8984,Nomsa,Ndlovu,23,Free State,Bloemfontein,Employed,32060.41,2019-03-09,2019,3,9,5
5551,10,6997.7699999999995,699.7769999999999,2056.58,5550,Sipho,Mabena,34,Kwazulu-Natal,Durban,Employed,17387.62,2013-04-26,2013,4,26,4
92609,10,8022.3099999999995,802.231,1812.82,92608,Thabo,Mabena,53,Free State,Bloemfontein,Employed,10514.26,2022-11-16,2022,11,16,2
61499,10,7568.95,756.895,1763.33,61498,Oliver,Ndlovu,36,Eastern Cape,Gqeberha,Nan,19386.53,2021-09-16,2021,9,16,3
39073,11,7927.72,720.7018181818182,2274.74,39072,Nomsa,Adams,23,Gauteng,Soweto,Unemployed,20863.03,2020-04-08,2020,4,8,2
15240,8,8516.43,1064.55375,2020.82,15239,Bongani,Williams,35,Kwazulu-Natal,Pietermaritzburg,Unemployed,8482.14,2015-07-31,2015,7,31,4
63971,11,9798.74,890.7945454545454,3061.11,63970,Oliver,Ndlovu,25,Kwazulu-Natal,Pietermaritzburg,Nan,42328.32,2013-01-23,2013,1,23,2
96565,7,14978.22,2139.7457142857143,5056.08,96564,Mia,Williams,57,Eastern Cape,Gqeberha,Unemployed,9143.51,2012-12-06,2012,12,6,3
60614,4,6064.6,1516.15,3422.21,60613,Thabo,Pillay,29,Kwazulu-Natal,Durban,Unemployed,12813.0,2013-02-10,2013,2,10,6
79373,10,7700.89,770.089,1784.96,79372,Oliver,Nkosi,38,North West,Klerksdorp,Unemployed,23318.42,2016-11-24,2016,11,24,3
19798,17,17866.15,1050.95,3943.46,19797,Zanele,Sithole,49,North West,Rustenburg,Retired,10358.36,2017-03-05,2017,3,5,6
42486,5,2169.41,433.88199999999995,1144.27,42485,Lucas,Molefe,73,Gauteng,Pretoria,Self-employed,5951.06,2023-02-13,2023,2,13,0
42875,8,6689.66,836.2075,2601.12,42874,Ava,Mabena,49,Eastern Cape,Gqeberha,Employed,27202.84,2025-09-02,2025,9,2,1
44717,7,7583.66,1083.3799999999999,2903.42,44716,Emma,Sithole,54,Limpopo,Polokwane,Self-employed,10801.67,2024-06-19,2024,6,19,2
28568,6,2259.04,376.50666666666666,1231.59,28567,Sipho,Molefe,23,Limpopo,Thohoyandou,Employed,0.0,2016-07-02,2016,7,2,5
79430,7,2208.96,315.5657142857143,818.76,79429,Nomsa,Dlamini,53,Gauteng,Pretoria,Employed,24766.6,2022-11-14,2022,11,14,0
50904,10,6675.150000000001,667.5150000000001,1861.71,50903,Ayanda,Khumalo,28,Kwazulu-Natal,Pietermaritzburg,Employed,39932.26,2013-09-29,2013,9,29,6
13323,8,4194.5,524.3125,2811.62,13322,Nomsa,Khumalo,64,Gauteng,Midrand,Employed,16804.64,2025-11-27,2025,11,27,3
2447,21,16606.63,790.7919047619048,2601.27,2446,Sophia,Mabena,24,Gauteng,Johannesburg,Nan,25544.99,2017-04-17,2017,4,17,0
50854,6,4964.04,827.34,1955.65,50853,Ava,Mabena,23,Gauteng,Pretoria,Student,26253.2,2013-08-23,2013,8,23,4
73724,10,12528.800000000001,1252.88,4291.34,73723,Ethan,Van Wyk,56,Gauteng,Midrand,Self-employed,24187.92,2020-11-23,2020,11,23,0
4534,8,7714.82,964.3525,2904.56,4533,Oliver,Mthembu,27,Kwazulu-Natal,Pietermaritzburg,Employed,31632.56,2020-12-04,2020,12,4,4
40108,7,383887.91000000003,54841.130000000005,376830.57,40107,Anele,Van Wyk,46,Kwazulu-Natal,Pietermaritzburg,Employed,13212.09,2023-07-31,2023,7,31,0
15477,10,7429.389999999999,742.939,3910.33,15476,Amelia,Nkosi,37,Kwazulu-Natal,Pietermaritzburg,Self-employed,25894.83,2013-06-17,2013,6,17,0
18778,5,8765.46,1753.0919999999999,4148.01,18777,Kabelo,Sithole,19,Gauteng,Johannesburg,Employed,47367.56,2017-04-09,2017,4,9,6
