,customer_id,first_name,last_name,age,province,city,employment_status,income,customer_since
90786,90787,Nomsa,Sithole,67,Western Cape,Stellenbosch,Employed,23793.02,2024-03-19
90787,90788,Bongani,Khumalo,25,Gauteng,Pretoria,Unemployed,25917.46,2014-10-21
90788,90789,Lerato,Dlamini,37,Gauteng,Johannesburg,Employed,23454.55,2020-01-26
90789,90790,Sibusiso,Pillay,39,Gauteng,Pretoria,Student,"R 45,075.53",2021-11-01
90790,90791,Thabo,Mahlangu,48,Western Cape,,Employed,18827.98,2014-02-01
90791,90792,NOAH,Mokoena,56,Mpumalanga,Mbombela,Employed,30414.47,12-09-2022
90792,90793,Ayanda,Ndlovu,26,Gauteng,Pretoria,Employed,32018.47,17-02-2013
90793,90794,Naledi,Pillay,23,Mpumalanga,Emalahleni,Employed,38644.16,2021-05-05
90794,90795,Ayanda,Mokoena,43,North West,Rustenburg,Employed,13654.61,2017-03-27
90795,90796,Lerato,Dlamini,22,Gauteng,Pretoria,Employed,32982.99,2025-05-07
90796,90797,Mia,Nkosi,33,Gauteng,Johannesburg,Retired,24398.1,2016-07-10
90797,90798,Sibusiso,Nkosi,37,Limpopo,Polokwane,Employed,32589.44,2023-04-15
90798,90799,Kabelo,Molefe,67,Northern Cape,Upington,Retired,18144.71,2024-06-01
90799,90800,Ayanda,Mthembu,52,Gauteng,Pretoria,Employed,82098.78,2022-04-19
90800,90801,Oliver,Jacobs,47,Gauteng,Midrand,Student,24146.66,2025-07-15
90801,90802,Amelia,Molefe,46,Free State,Bloemfontein,Employed,31662.03,2021-06-26
90802,90803,Lerato,Adams,62,Western Cape,George,Employed,38033.23,2017-12-20
90803,90804,Sipho,Pillay,27, Gauteng ,,STUDENT,4741.24,2024-02-21
90804,90805,Lerato,Ndlovu,47,Gauteng,Johannesburg,Employed,"R 26,043.61",2021-01-19
90805,90806,Nomsa,Sithole,22,Limpopo,Polokwane,Self-employed,30574.45,2018-01-03
90806,90807,anele,Sithole,42,Gauteng,Pretoria,Unemployed,19 156.13,07-06-2014
90807,90808,Emma,Nkosi,40,KwaZulu-Natal,Richards Bay,Unemployed,54 475.15,2016-04-12
90808,90809,Amelia,Jacobs,48,KwaZulu-Natal,Richards Bay,Student,20430.48,2018-11-29
90809,90810,Noah,Mahlangu,75,North West,Rustenburg,Unemployed,40334.57,2019-05-01
90810,90811,Naledi,Dlamini,45,Western Cape,Stellenbosch,Employed,34117.24,2023-01-12
90811,90812,Ayanda,Naidoo,25,KwaZulu-Natal,Richards Bay,SELF-EMPLOYED,12813.91,2024-10-12
90812,90813,lerato,Williams,60,Mpumalanga,Emalahleni,Employed,67882.19,2016-03-11
90813,90814,Lerato,Pillay,25,KwaZulu-Natal,Richards Bay,Employed,19823.51,2022-06-10
90814,90815,Noah,Nkosi,31,north west,Rustenburg,Employed,19167.55,2013-07-13
90815,90816,Kabelo,Botha,43,Gauteng,Midrand,Self-employed,17371.41,2018-05-28
90816,90817,Oliver,Williams,41,KwaZulu-Natal,Richards Bay,Unemployed,59613.47,2023-10-25
90817,90818,Noah,Molefe,37,Limpopo,Polokwane,Unemployed,17886.78,2014-10-27
90818,90819,Lucas,Adams,45,KwaZulu-Natal,Durban,Employed,38792.27,2016-08-31
90819,90820,Anele,Sithole,39,Gauteng,Soweto,,8556.51,2019-05-07
90820,90821,Zanele,Ndlovu,52,Western Cape,Cape Town,,45443.31,2018-07-17
90821,90822,Mia,Naidoo,21,Limpopo,Thohoyandou,Self-employed,"R15,518.68",2024-06-15
90822,90823,Emma,Adams,20,Gauteng,Soweto,EMPLOYED,13109.15,2016-11-20
90823,90824,Lerato,Khumalo,24,Gauteng,Midrand,Self-employed,7502.76,2013-12-13
90824,90825,Naledi,Molefe,50,Gauteng,Midrand,Employed,37054.62,2017-03-15
90825,90826,Sophia,Khumalo,43,North West,Klerksdorp,Employed,7924.17,2021-06-16
90826,90827,Sophia,Sithole,26,KwaZulu-Natal,Pietermaritzburg,Unemployed,21528.85,2023-07-16
90827,90828,Oliver,Mahlangu,38,Gauteng,Johannesburg,,30641.02,2021-12-17
90828,90829,Ethan,Mahlangu,34,Mpumalanga,Emalahleni,Employed,37749.49,2025-01-19
90829,90830,Lerato,Nkosi,55,Gauteng,Soweto,Employed,87180.5,2019-09-03
90830,90831,Ayanda,Mahlangu,60,western cape,George, Employed ,17040.98,2019-03-03
90831,90832,Lerato,Sithole,40,Gauteng,Soweto,Retired,20595.92,2017-07-14
90832,90833,Thabo,Van Wyk,48,Eastern Cape,East London,Self-employed,39431.08,2023-12-20
90833,90834,Ethan,Van Wyk,20,Mpumalanga,Emalahleni,Employed,19878.47,2021-05-11
90834,90835,Thabo,Jacobs,45,Eastern Cape,Gqeberha,Self-employed,17689.04,2012-06-06
90835,90836,Oliver,Botha,18,KwaZulu-Natal,Durban,Employed,,2016-04-17
90836,90837,Bongani,Dlamini,41,Free State,welkom,Employed,19466.11,2018-09-29
90837,90838,Thabo,Molefe,33,Gauteng,Johannesburg,Employed,15368.52,2018-03-25
90838,90839,Ethan,Naidoo,41,Mpumalanga,Secunda,Self-employed,16410.82,2018-06-21
90839,90840,Lucas,Mthembu,46,KwaZulu-Natal,Pietermaritzburg,Retired,16697.08,2025-10-29
90840,90841,Lucas,Ndlovu,31,KwaZulu-Natal,Durban,Employed,21578.73,30/08/2021
90841,90842,Noah,Mahlangu,44,Eastern Cape,Gqeberha,Employed,5695.22,2022-09-29
90842,90843,Thabo,Molefe,26,Western Cape,Cape Town, Unemployed ,25920.49,2025-03-06
90843,90844,Lerato,Mahlangu,41,Eastern Cape,Mthatha,Employed,7575.53,2017-07-30
90844,90845,Sipho,Mahlangu,32,Western Cape,George,Employed,17287.49,2013-07-01
90845,90846,Lucas,Ndlovu,43,KwaZulu-Natal,Richards Bay,Self-employed,14661.35,18/11/2025
90846,90847,Nomsa,Williams,44,Limpopo,Thohoyandou,Employed,48337.62,2020-09-14
90847,90848,Ava,Ndlovu,39,Gauteng,Pretoria,Employed,24834.24,2013-05-01
90848,90849,Nomsa,Mahlangu,32,Gauteng,Soweto,Retired,29916.49,08 Sep 2020
90849,90850,Noah,Van Wyk,50,Eastern Cape,Gqeberha,Employed,16411.38,2025-11-11
90850,90851,Amelia,Mabena,33,Eastern Cape,Gqeberha,Employed,49160.57,2016-10-01
90851,90852,Naledi,Nkosi,21,Gauteng,Soweto,EMPLOYED,16238.85,2020-08-04
90852,90853,Mia,Mokoena,35,Gauteng,Midrand,Employed,5945.7,2017-03-04
90853,90854,Bongani,Jacobs,40,Western Cape,Stellenbosch,Employed,26159.95,2017-05-11
90854,90855,Bongani,Mahlangu,43,Limpopo,Thohoyandou,employed,16580.8,2024-02-07
90855,90856,Ethan,Jacobs,36,Limpopo,Thohoyandou,Retired,31264.65,2025-05-22
90856,90857,Ethan,Jacobs,48,KwaZulu-Natal,Pietermaritzburg,Employed,"28,878",2023-05-16
90857,90858,Anele,Pillay,32,Northern Cape,Upington,Retired,42236.36,2021-02-22
90858,90859,Ava,Williams,46,Western Cape,George,employed,42356.69,2015-02-07
90859,90860,Zanele,Mabena,36,EASTERN CAPE,East London,Employed,27933.25,2025-11-16
90860,90861,Ayanda,Williams,30,Gauteng,Pretoria,Employed,8088.79,13-10-2012
90861,90862,Bongani,Nkosi,56,Gauteng,Soweto,Student,31218.81,2019-05-31
90862,90863,Lucas,Dlamini,43,Western Cape,Paarl,Employed,48672.52,2025-09-21
90863,90864,Sibusiso,Van Wyk,63,Gauteng,Midrand,Unemployed,10661.96,2020-08-06
90864,90865,Oliver,Mokoena,25,Gauteng,Pretoria,Employed,8795.39,2019-05-26
90865,90866,Mia,Nkosi,44,KwaZulu-Natal,Durban,Employed,26265.89,2015-09-30
90866,90867,Lerato,Sithole,28,KwaZulu-Natal,Pietermaritzburg,Student,20819.43,2016-03-10
90867,90868,Noah,Mthembu,29,Northern Cape,Kuruman,Employed,24747.45,2013-11-13
90868,90869,Emma,Dlamini,25,Limpopo,Tzaneen,SELF-EMPLOYED,17708.13,2023-03-19
90869,90870,Kabelo,Khumalo,53,Western Cape,Paarl,Employed,13924.86,2019-06-06
90870,90871,Oliver,Naidoo,59,Western Cape,Cape Town,Employed,11815.75,2020-10-07
90871,90872,Liam,Ndlovu,39,Mpumalanga,Mbombela,Employed,48491.35,2012-05-13
90872,90873,Ayanda,Ndlovu,45,KwaZulu-Natal,Durban,employed,20543.0,2017-01-04
90873,90874,Nomsa,Sithole,46,Northern Cape,Kuruman,Unemployed,10354.53,2021-01-05
90874,90875,Nomsa,Van Wyk,43,Western Cape,Cape Town,Student,36150.19,2020-04-11
90875,90876,Ava,Molefe,38,Mpumalanga,Mbombela,Retired,20988.41,2024-07-24
90876,90877,Naledi,Mthembu,37,Eastern Cape,Mthatha,Self-employed,42292.79,2014-03-24
90877,90878,Naledi,Molefe,22,KwaZulu-Natal,Pietermaritzburg,Retired,12133.73,2016-12-04
90878,90879,Amelia,Khumalo,23,Gauteng,Johannesburg,Unemployed,4759.84,2024-07-03
90879,90880,Lucas,Ndlovu,51,KwaZulu-Natal,Pietermaritzburg,Employed,80735.5,2019-08-15
90880,90881,Kabelo,Naidoo,41,Eastern Cape,Gqeberha,Employed,9065.57,2024-08-12
90881,90882,Amahle,Mabena,43,Gauteng,Soweto,Employed,11882.54,2023-01-15
90882,90883,Nomsa,Jacobs,37,Limpopo,Thohoyandou,Employed,24002.31,2013-07-03
90883,90884,Sibusiso,Nkosi,57,Limpopo,Thohoyandou,EMPLOYED,30113.14,2021-06-29
90884,90885,Mia,Ndlovu,28,Eastern Cape,Gqeberha,Employed,6497.94,2020-05-31
90885,90886,Emma,Botha,34,KwaZulu-Natal,Pietermaritzburg,Retired,119981.3,2022-12-14
90886,90887,Sipho,Pillay,42,Mpumalanga,Mbombela,,5679.24,2023-10-31
90887,90888,Naledi,Sithole,44,Gauteng,Soweto,Self-employed,12608.75,2014-12-26
90888,90889,Kabelo,Mokoena,41,Eastern Cape,Gqeberha, Employed ,18491.01,2023-01-03
90889,90890,Lucas,Jacobs,36,Kwazulu-Natal,Durban,Employed,51057.13,2018-03-08
90890,90891,Emma,Naidoo,41,gauteng,Soweto,Employed,30962.56,2020-11-04
90891,90892,Liam,Ndlovu,42,North West,Klerksdorp,Self-employed,28814.32,2024-11-26
90892,90893,Thabo,Molefe,55,Gauteng,Pretoria,,57249.48,not available
90893,90894,Sibusiso,williams,39,Eastern Cape,East London,Student,31598.42,13 Mar 2014
90894,90895,Zanele,Nkosi,43,Gauteng,Pretoria,Self-employed,11373.08,2021-06-18
90895,90896,Noah,Pillay,28,KwaZulu-Natal,Pietermaritzburg,Employed,26077.52,2015-06-19
90896,90897,Thabo,Sithole,50,Free State,Welkom,Unemployed,10030.42,2023-10-01
90897,90898, Mia ,Dlamini,33,KwaZulu-Natal,Richards Bay,Retired,42743.75,2013-02-18
90898,90899,Mia,Mahlangu,53,KwaZulu-Natal,Durban, Employed ,20715.53,2025-06-14
90899,90900,Kabelo,Nkosi,46,KwaZulu-Natal,Richards Bay,Unemployed,39500.84,2024-04-20
90900,90901,Ayanda,Khumalo,47,KwaZulu-Natal,Durban,Employed,19776.83,2020-06-15
90901,90902,Liam,Botha,45,KwaZulu-Natal,Durban,,24331.98,2020-03-31
90902,90903,Ayanda,Van Wyk,59,Gauteng,Soweto,Employed,21419.96,2017-09-25
90903,90904,Bongani,Mokoena,37, KwaZulu-Natal ,Pietermaritzburg,Employed,42640.2,2025-05-19
90904,90905,Ethan,Ndlovu,47,Free State,Welkom,Employed,17212.98,2014-02-10
90905,90906,Anele,Mthembu,32,Free State,Bethlehem,Retired,10856.45,2023-06-15
90906,90907,Amelia,Nkosi,21,Eastern Cape,Gqeberha,Employed,65402.49,2019-09-23
90907,90908,Zanele,Jacobs,37,Gauteng,Pretoria,Retired,22601.72,2023-04-01
90908,90909,Lerato,Ndlovu,18,KwaZulu-Natal,Pietermaritzburg,Self-employed,28388.99,2023-10-08
90909,90910,Mia,Mabena,36,Limpopo,Polokwane,Employed,21278.91,2023-01-22
90910,90911,Kabelo,Pillay,29,Gauteng,Soweto,Employed,140550.16,2017/05/08
90911,90912,Zanele,Molefe,18,KwaZulu-Natal,Durban,Unemployed,5661.7,2020-05-08
90912,90913,Ava,Ndlovu,55,KwaZulu-Natal,Richards Bay,Self-employed,155327.82,2025-11-20
90913,90914,Ethan,Sithole,45,Eastern Cape,East London,,,2015-12-31
90914,90915,naledi,Mthembu,27,Free State,Bethlehem,Employed,8183.36,2013-04-07
90915,90916,Oliver,Botha,60,Gauteng,Johannesburg,Employed,20944.65,2013-01-19
90916,90917,Zanele,Van Wyk,45,Gauteng,Soweto,Employed,27271.63,2014-07-28
90917,90918,Sibusiso,Ndlovu,25,Gauteng,Soweto,Unemployed,8838.8,2019-03-09
90918,90919,Oliver,Dlamini,48,Eastern Cape,Mthatha,Unemployed,41432.01,2021-02-12
90919,90920,Amahle,Mthembu,26,KwaZulu-Natal,Richards Bay,Employed,32261.86,2023-01-22
90920,90921,Ethan,Mthembu,39, Gauteng ,Pretoria,Employed,62084.87,27-08-2019
90921,90922,Liam,Botha,50,KwaZulu-Natal,Pietermaritzburg, Student ,"8,145",07-02-2015
90922,90923,Ava,Mthembu,43,Limpopo,Polokwane,Employed,13554.08,2019-11-29
90923,90924,Lucas,Jacobs,49,Gauteng,Midrand,Unemployed,34275.97,2021-02-17
90924,90925,Sibusiso,Mthembu,40,Gauteng,,Self-employed,18729.9,2013-10-12
90925,90926,Amelia,Molefe,41,Gauteng,Pretoria,Employed,7849.38,2024-01-24
90926,90927,Oliver,Pillay,58,Eastern Cape,Mthatha,Self-employed,37150.91,2023-07-04
90927,90928,Lucas,Adams,40,Mpumalanga,Emalahleni,Employed,19110.24,2017-06-25
90928,90929,Noah,Pillay,26,Western Cape,Cape Town,,33884.09,2015-02-02
90929,90930,Ava,Mabena,31,Limpopo,Polokwane,Employed,18390.99,2016-05-05
90930,90931,Lucas,Adams,40,Gauteng,Soweto,Retired,8392.9,24 Sep 2021
90931,90932,Emma,Nkosi,46,Limpopo,Thohoyandou,Student,15076.08,2016-12-30
90932,90933,Sipho,Pillay,31, Limpopo ,Polokwane,Employed,18196.71,2014-10-22
90933,90934,Anele,Naidoo,49,Eastern Cape,Gqeberha,  Employed  ,11268.09,2021-01-11
90934,90935,Emma,Pillay,40,Gauteng,Johannesburg,Employed,16609.76,2025-10-30
90935,90936,Anele,Molefe,54,Western Cape,Cape Town,Employed,25522.33,2025-05-23
90936,90937,Nomsa,Sithole,54,Gauteng,Midrand,Employed,15247.96,2020-03-02
90937,90938,Ava,Mabena,31,Gauteng,Soweto,Employed,21392.91,2025-07-20
90938,90939,Amelia,Pillay,40,Free State,Welkom,Employed,19283.89,2018-06-30
90939,90940,Emma,Molefe,35,Eastern Cape,Mthatha,Employed,6085.51,2014-04-20
90940,90941,Sipho,Mahlangu,37,KwaZulu-Natal,Durban,Self-employed,25304.58,2025-12-26
90941,90942,Naledi,Van Wyk,20,Western Cape,Cape Town, Self-employed ,17531.49,04-11-2016
90942,90943,Naledi,Botha,25,Western Cape,George,Employed,26223.62,2016/08/02
90943,90944,Ethan,Williams,28,North West,Mahikeng,Employed,45557.51,2013-09-14
90944,90945,Bongani,Pillay,33,eastern cape,East London,Unemployed,22606.57,2012-05-02
90945,90946,Ayanda,Molefe,61,Mpumalanga,Secunda,Unemployed,51490.75,2015-09-20
90946,90947,Zanele,Khumalo,29,KwaZulu-Natal,Pietermaritzburg,Employed,20436.94,2017-11-19
90947,90948,Mia,Van Wyk,42,Western Cape,Stellenbosch,,17988.47,2016-06-20
90948,90949,Liam,Mabena,63,Limpopo,Polokwane,Unemployed,12180.93,2024-06-29
90949,90950,Naledi,Adams,41,Northern Cape,Upington,EMPLOYED,20252.83,2025-06-27
90950,90951,Naledi,Mthembu,48,KWAZULU-NATAL,Pietermaritzburg,Employed,27011.05,2020-04-16
90951,90952,Sophia,Pillay,30,Western Cape,Cape Town,Self-employed,20977.24,2013-04-19
90952,90953,Nomsa,Sithole,46,Eastern Cape,East London,Retired,19682.48,2014-03-20
90953,90954,Thabo,Naidoo,24,Free State,Bethlehem,Self-employed,33950.22,13/09/2021
90954,90955, Oliver ,Jacobs,25,Limpopo,Polokwane,Self-employed,21773.18,2016-12-25
90955,90956,Mia,Williams,35,Free State,welkom,Employed,10792.27,2022-11-09
90956,90957,Ava,Jacobs,47,northern cape,Kuruman,Self-employed,12232.67,2012-09-05
90957,90958,Anele,Van Wyk,24,Gauteng,Johannesburg,Self-employed,9025.18,2019-08-14
90958,90959,Emma,Mabena,19,Free State,Bloemfontein,Employed,8180.72,18-07-2019
90959,90960,Ayanda,Mabena,19,Free State,Welkom,Retired,19832.88,2016-12-11
90960,90961,Mia,Naidoo,18, Gauteng ,Johannesburg,Employed,28341.24,2012-09-19
90961,90962,Oliver,Van Wyk,24,Mpumalanga,Secunda,Retired,16414.48,2014-06-08
90962,90963,Amelia,Williams,32,Gauteng,Pretoria,Employed,23427.47,2024-10-22
90963,90964,Oliver,Khumalo,44,Eastern Cape,Mthatha,Employed,16989.8,2022-07-11
90964,90965,Zanele,Adams,18,Gauteng,Midrand,Employed,7256.07,2024-06-30
90965,90966,Lucas,Sithole,39,Gauteng,Pretoria,Employed,21984.84,2020-05-17
90966,90967,Anele,Mokoena,35,Western Cape,Stellenbosch,Employed,7624.32,2015-11-06
90967,90968,Emma,Sithole,32,WESTERN CAPE,Paarl,Self-employed,16344.25,2012-10-01
90968,90969,Lucas,Williams,26,Gauteng,Johannesburg,RETIRED,44437.96,2025-05-19
90969,90970,Ava,Molefe,39,Eastern Cape,Gqeberha,Employed,14119.7,2025-10-26
90970,90971,Nomsa,Khumalo,24,kwazulu-natal,Richards Bay,Employed,48286.62,2021-03-28
90971,90972,Sibusiso,Botha,25,Free State,Bethlehem,student,6645.72,2019-01-03
90972,90973,Oliver,Botha,36,Northern Cape,Upington,Self-employed,,2021-05-14
90973,90974,Anele,Pillay,22,Gauteng,Johannesburg,Self-employed,25258.68,2012-03-25
90974,90975,Sibusiso,Molefe,42,Gauteng,Soweto,Employed,8244.49,2015-05-02
90975,90976,Mia,Ndlovu,39,Gauteng,Johannesburg,Self-employed,131258.1,2013-01-19
90976,90977,Ayanda,Williams,30,KwaZulu-Natal,,Employed,37866.56,2015-09-26
90977,90978,Naledi,Jacobs,46,Free State,Bloemfontein,Employed,20168.83,2019-12-03
90978,90979,Ava,Van Wyk,50,Gauteng,Johannesburg,Employed,65153.13,2023-06-29
90979,90980,Oliver,Mokoena,40,Limpopo,Polokwane,Unemployed,34521.66,2019-11-30
90980,90981,Emma,Pillay,44,Western Cape,Stellenbosch,employed,17344.3,2024-03-21
90981,90982,Oliver,Jacobs,23,Eastern Cape,Gqeberha,Employed,20230.22,2020-12-10
90982,90983,Liam,Khumalo,41, Limpopo ,Tzaneen,Self-employed,16549.6,2016-06-25
90983,90984,Oliver,Van Wyk,30,Mpumalanga,,Unemployed,47650.18,2013-08-15
90984,90985,Sibusiso,Williams,36,Gauteng,Johannesburg,Employed,12891.47,2012-03-31
90985,90986,Ayanda,Mahlangu,62,Western Cape,Stellenbosch,Employed,62346.24,2022-04-23
90986,90987,Ayanda,Dlamini,38,KwaZulu-Natal,Durban, Student ,29122.16,2022-09-13
90987,90988,Naledi,Mokoena,71,KwaZulu-Natal,Richards Bay,Employed,16294.21,2021-05-08
90988,90989,Lucas,Khumalo,25,Eastern Cape,Gqeberha,Employed,17464.68,2016-08-15
90989,90990,Anele,Mabena,40,KwaZulu-Natal,Richards Bay,Employed,64627.23,2022-12-15
90990,90991,Mia,Jacobs,18,Gauteng,Midrand,Employed,61013.66,2014-05-30
90991,90992,Naledi,Mabena,26,Western Cape,Cape Town, Unemployed ,18301.8,2015-12-30
90992,90993,Nomsa,Sithole,58,NORTHERN CAPE,Kimberley,Employed,27277.41,01-02-2020
90993,90994,Mia,Nkosi,48,Gauteng,Midrand,Student,18380.47,2018-10-03
90994,90995,Lerato,Pillay,42,KwaZulu-Natal,Pietermaritzburg,Self-employed,3245.71,2013-11-27
90995,90996,OLIVER,Naidoo,25,Western Cape,Paarl,Employed,5116.0,2016-06-15
90996,90997,Amahle,Mokoena,35,Gauteng,Pretoria,,60179.95,16/10/2017
90997,90998,Zanele,Mthembu,18,Kwazulu-Natal,Pietermaritzburg,Employed,27024.95,2018-11-08
90998,90999,Anele,Pillay,57,KwaZulu-Natal,Durban,Employed,28903.33,2012-01-21
90999,91000,Emma,Molefe,39,Gauteng,Pretoria,Student,20452.02,2016-12-08
91000,91001,Amahle,Dlamini,18,Limpopo,Thohoyandou,Employed,10245.27,2021-03-20
91001,91002,Noah,Mahlangu,35,Mpumalanga,Mbombela,Employed,18733.41,2023-12-30
91002,91003,Ethan,Mahlangu,29, Gauteng ,Pretoria,Employed,30885.13,2024-05-29
91003,91004,Oliver,Adams,39,Eastern Cape,Gqeberha,employed,18892.54,2024-01-09
91004,91005,Liam,Nkosi,30,Gauteng,Pretoria,Employed,25141.31,2025-08-04
91005,91006,Noah,Mabena,29,Western Cape,Stellenbosch,Employed,"11,931",2017-12-19
91006,91007,Kabelo,Dlamini,25,Gauteng,Johannesburg,Employed,17284.84,2012-10-09
91007,91008,Amelia,Botha,27,Gauteng,Johannesburg,Student,18354.42,2013-12-26
91008,91009,Oliver,Khumalo,28,KwaZulu-Natal,Durban,Self-employed,54732.15,03 Nov 2017
91009,91010,Ava,Adams,37,Gauteng,Pretoria,Employed,20662.43,30 Oct 2012
91010,91011,Zanele,Botha,32,Gauteng,Johannesburg,Employed,24291.99,2013-04-27
91011,91012,Naledi,Pillay,31,Gauteng,Johannesburg,Employed,36135.2,2012-06-02
91012,91013,Bongani,Khumalo,40,Eastern Cape,East London,Student,13157.7,26-09-2019
91013,91014,Liam,Adams,65,North West,Rustenburg,Retired,15300.6,2021-03-23
91014,91015,Bongani,Molefe,59,Gauteng,Pretoria,,56790.92,2015-12-20
91015,91016,Lerato,Mabena,28,Gauteng,Johannesburg,Retired,33149.23,2015-04-23
91016,91017,Sipho,Khumalo,36,Gauteng,Soweto,Employed,39843.48,2022-02-19
91017,91018,Emma,Dlamini,30,Northern Cape,Kuruman,Employed,15334.1,2017-01-05
91018,91019,Bongani,Mabena,35,Limpopo,Tzaneen,Retired,40345.96,2015-10-11
91019,91020,Sibusiso,Mabena,20,Gauteng,Pretoria,Employed,14469.96,2015-02-28
91020,91021,Oliver,Botha,25,Western Cape,Stellenbosch,Self-employed,20253.64,2020-11-14
91021,91022,Ayanda,Ndlovu,38,KwaZulu-Natal,Richards Bay,Employed,22302.77,2017-01-01
91022,91023,Kabelo,Khumalo,30,Gauteng,Johannesburg,retired,20126.16,2023-06-05
91023,91024,Lerato,Jacobs,42,Western Cape,Paarl,Employed,90883.16,2012-10-19
91024,91025,Noah,Mabena,43,Gauteng,Soweto,Self-employed,11516.05,2021-01-09
91025,91026,Sophia,Pillay,62,Eastern Cape,East London,Unemployed,19646.72,2015-11-22
91026,91027,Amelia,Jacobs,22,Limpopo,Thohoyandou,Employed,31233.81,2024-12-30
91027,91028,Thabo,Adams,22,Gauteng,Pretoria,Employed,21573.24,2024-11-07
91028,91029,Ayanda,Dlamini,45,KwaZulu-Natal,Pietermaritzburg,Employed,7067.07,2024-02-24
91029,91030,Liam,Khumalo,28,Free  State,Welkom,Employed,28846.91,2025-02-16
91030,91031,Ethan,Mthembu,61,Northern Cape,Upington,,34164.41,2017-03-09
91031,91032,Nomsa,Williams,19,North West,Mahikeng,Employed,8306.68,2012-08-10
91032,91033,Mia,Mabena,38,Gauteng,Soweto,Employed,158920.55,2022-03-20
91033,91034,Anele,Molefe,18,Gauteng,Soweto,Unemployed,23586.8,2025-10-24
91034,91035,Sipho,Mthembu,32,North West,Mahikeng,Student,20750.24,2017-12-11
91035,91036,Amahle,Botha,39,KwaZulu-Natal,Pietermaritzburg,Unemployed,6835.34,2020-07-18
91036,91037,Liam,Botha,57,Western Cape,George,Employed,24003.94,2024-07-24
91037,91038,Sophia,Ndlovu,31,eastern cape,Gqeberha,Employed,9566.18,2022-05-30
91038,91039,Nomsa,Mabena,33,KwaZulu-Natal,Pietermaritzburg,Employed,24814.96,2024-05-09
91039,91040,Zanele,Khumalo,18,Free State,Welkom,Employed,35563.55,2014-09-06
91040,91041,Liam,Naidoo,39,Mpumalanga,Emalahleni,Student,23640.62,2024-09-14
91041,91042, Thabo ,Mabena,34,Gauteng,Midrand,Employed,6812.79,07/07/2014
91042,91043,Oliver,Dlamini,54,KwaZulu-Natal,Pietermaritzburg,Employed,14305.51,2022-08-19
91043,91044,Ava,Naidoo,43,KwaZulu-Natal,Richards Bay,Student,27143.64,2022-01-14
91044,91045,Thabo,Mahlangu,36,Gauteng,Johannesburg,Employed,22487.41,2023-01-24
91045,91046,Emma,Pillay,48,KwaZulu-Natal,Durban,Employed,19413.96,2018-07-15
91046,91047,Anele,Pillay,53,Eastern Cape,Mthatha,Unemployed,28885.99,13/07/2025
91047,91048,Zanele,Van Wyk,34,Western Cape,Paarl,Employed,48647.65,2025-04-25
91048,91049,Ava,Naidoo,28,Mpumalanga,Mbombela,Unemployed,29211.11,2023-05-26
91049,91050,Nomsa,Mthembu,29,Mpumalanga,Mbombela,Employed,14150.56,2016-04-29
91050,91051,Sibusiso,Mahlangu,33,Gauteng,Pretoria,Employed,8785.67,2016-03-22
91051,91052,Naledi,Mthembu,49,Western Cape,George,Employed,"8,404",2017-12-20
91052,91053,Ayanda,Ndlovu,31,Eastern Cape,East London,Self-employed,13528.55,2015-06-17
91053,91054,Ayanda,Jacobs,55,North West,Rustenburg,Student,17266.04,2017-03-01
91054,91055,Bongani,Naidoo,41,Gauteng,Midrand,Unemployed,23999.94,2024-06-19
91055,91056,Oliver,Naidoo,41,Limpopo,Polokwane,Employed,30191.91,2022-07-29
91056,91057,Oliver,Botha,37,North West,Mahikeng,Self-employed,9106.25,2023-04-14
91057,91058,Lerato,Mokoena,35,Limpopo,Thohoyandou, Employed ,"32,843",2018-07-05
91058,91059,Zanele,Ndlovu,23,KwaZulu-Natal, Pietermaritzburg ,Employed,24798.96,2014-11-21
91059,91060,Amahle,Nkosi,67,North West,Mahikeng,Employed,37831.03,2012-02-18
91060,91061,SOPHIA,Naidoo,28,Western Cape,Stellenbosch,Employed,31588.12,2025-06-10
91061,91062,Anele,Mabena,51,Mpumalanga,Emalahleni,Student,,01-09-2013
91062,91063,Sipho,Mokoena,44,Eastern Cape,East London,Student,44894.0,2025-01-26
91063,91064,Amelia,Dlamini,44,Gauteng,Soweto,Retired,31738.86,2024-01-13
91064,91065,Naledi,Pillay,60,Mpumalanga,Mbombela,Self-employed,21505.33,13-07-2018
91065,91066,Oliver,Williams,48,Free State,Bethlehem,Unemployed,45512.78,10-06-2016
91066,91067,Oliver,Ndlovu,63,Limpopo,Polokwane,Self-employed,25710.58,2018-12-07
91067,91068,Liam,Sithole,45,Gauteng,Pretoria, Employed ,11264.34,2020-03-01
91068,91069,Liam,Khumalo,23,Kwazulu-Natal,Pietermaritzburg,Student,15733.5,2025-06-19
91069,91070,Mia,Adams,23,Gauteng,Pretoria,Employed,8790.57,2017-07-23
91070,91071,Anele,Pillay,37,Eastern Cape,East London,Employed,13735.03,2019-08-29
91071,91072,Thabo,Van Wyk,32,Free State,Welkom,unemployed,22471.41,2024-09-22
91072,91073,Ayanda,Van Wyk,37,Eastern Cape,Gqeberha,Employed,36854.6,2019-08-15
91073,91074,Lucas,Botha,30,Mpumalanga,Secunda,Self-employed,30521.08,2014-08-08
91074,91075,Ava,Mabena,49,Gauteng,Soweto,Self-employed,17356.99,2019-09-27
